eval,fidelities_cost
0,0.0143998632058514
1,0.1107580382478408
2,0.1030290627836073
3,0.2749461955940118
4,0.4698662334419413
5,0.5398160620603217
6,0.3721965460141037
7,0.2806841361739406
8,0.2834625668424621
9,0.2285517948941708
10,0.1428623098936224
11,0.1113063045167701
12,0.0901477049136846
13,0.0861692211780367
14,0.08962364458715
15,0.1030873151813538
16,0.0002955235772091
17,0.1355392686780046
18,0.2228615794183791
19,0.183149112833578
20,0.3601710270765466
21,0.8043234171806605
22,0.92698259290265
23,0.951132649893204
24,0.9220902551960044
25,0.969170709071521
26,0.9146360909087462
27,0.9018967172699132
28,0.9327022248668756
29,0.9620533294939048
30,0.9698855780423324
31,0.972602825636145
32,0.9874556688911588
33,0.9964247000548074
34,0.9997150354134012
35,0.9999175013629666
36,0.999956968884716
37,0.9999969864851144
38,0.9999993750021128
39,0.9999999374706372
40,0.999999997358088
41,0.999999999187857
42,0.9999999997411866
43,0.9999999999774136
44,0.999999999999822
