eval,fidelities_cost
0,0.0032359315529625
1,0.0048674503995589
2,0.0001140789581214
3,0.1139994948153686
4,0.0566428625305655
5,0.3100040642550432
6,0.0004336002789378
7,0.1464268176727302
8,0.1627106405222328
9,0.3338263871217329
10,0.0254497195547648
11,0.5388051958469864
12,0.0117220866638254
13,0.2558413808940548
14,0.2945591121870957
15,0.1747155687266681
16,0.3828974384088118
17,0.5937179709615943
18,0.0727597968555719
19,0.3140812767433117
20,0.2578523699727352
21,0.1999560053217547
22,0.3855785345290614
23,0.1961552023851693
24,0.4000004098606697
25,0.2809046878988161
26,0.3088656373731167
27,0.340423645938036
28,0.2448206661620156
29,0.2579087103729807
30,0.3283694481955631
31,0.2746115944126716
32,0.3120961577783137
33,0.2393031785855811
34,0.3528079783812676
35,0.2954665106448572
36,0.2898044162268247
37,0.1988712450157438
38,0.4025712833690881
39,0.3733357819129168
40,0.231787431981417
41,0.1433972134602385
42,0.4906398990349641
43,0.3121161087747004
44,0.3119336773422278
45,0.2986319251678666
46,0.3256318154601219
47,0.3958407248770226
48,0.2336823333904764
49,0.2866222556587307
50,0.3199215075373919
51,0.4217071412789392
52,0.1260162962928897
53,0.5364846374586241
54,0.0926998382379396
55,0.4560131551966295
56,0.1703553745730613
57,0.8680033888635063
58,0.0351523883722669
59,0.3891158915059129
60,0.3891158915059129
61,0.1476410414782605
62,0.247937869039788
63,0.196345202384721
64,0.1980193499168565
65,0.3941871802469637
66,0.2022179146817912
67,0.1920350282167474
68,0.4797232630167862
69,0.0381462456236175
70,0.5866663529700571
71,0.0084281147637139
72,0.186778495331785
73,0.2040037376362208
74,0.1546824319115955
75,0.2408317890594567
76,0.1791416514629968
77,0.2136581076382022
78,0.4429535862571536
79,0.0475502593338205
80,0.2051282698673157
81,0.1790597618625701
82,0.1592724070359621
83,0.227634977358022
84,0.2119881058720084
85,0.1735575510561977
86,0.0067669375702958
87,0.6232904924533079
88,0.1540756559459946
89,0.1696662789879537
90,0.1472605024006844
91,0.1764497818132502
92,0.1540429296894002
93,0.1693467944589296
94,0.2580436886860665
95,0.087463730340847
96,0.1553748382058833
97,0.1667005936713182
98,0.1247529162795284
99,0.2016301796753818
100,0.2574461332438555
101,0.088352382658065
102,4.538887733739928e-05
103,0.6262908188145155
104,0.1398162192308952
105,0.128739178047418
106,0.1334551679852255
107,0.135098497193472
108,0.1503953442726597
109,0.1181645416685979
110,0.0698030890247848
111,0.2184960924006512
112,0.135395347756677
113,0.112731866499016
114,0.1567352531548287
115,0.0951221248363159
116,0.1401663914397884
117,0.1111376418556892
118,0.8520482576597733
119,0.0460505309617543
120,0.2234740845085674
121,0.2234740845085674
122,0.0932016216431709
123,0.1319523181407273
124,0.1087216244951024
125,0.1160839890425328
126,0.1080887693104946
127,0.1167457422228258
128,0.3356441130373441
129,0.0081930467959774
130,0.214729301077314
131,0.708699342651599
132,0.0347866944230036
133,0.0324425560736043
134,0.0404046374610805
135,0.0413048868768715
136,0.031351382310175
137,0.0274498037165505
138,0.0464328346332582
139,0.1607835698361731
140,0.0004388191767464
141,0.0332534412733562
142,0.0298710203871679
143,0.0183231330582343
144,0.0483561363707098
145,0.0424555341536216
146,0.0234536767245558
147,0.1092407961810497
148,0.1707496826040792
149,0.0005827580048238
150,0.0009791077258035
151,0.001951916914104
152,9.92537183183822e-05
153,0.0207791901868333
154,0.0070422982038529
155,0.000249011932552
156,0.0197212275903562
157,0.0001808071573867
158,0.007568472486163
159,0.0109844683786813
160,7.825540833328136e-05
161,0.1570274196362185
162,0.0947304493806871
163,0.002552362118474
164,0.0034744894443306
165,0.0002446186922539
166,4.6963123876037375e-06
167,9.25989759749892e-05
168,5.004045342624644e-05
169,0.0037142976695281
170,0.0059701522998656
171,0.0073350679402883
172,0.0032588862958344
173,0.0001687796548194
174,0.0002351807755796
175,0.003192558815199
176,0.007206617773767
177,0.0005173825767766
178,7.380515225097864e-07
179,0.204859906552605
180,0.1834152226262208
181,0.0015350752953729
182,0.0015350752953729
183,0.0017940051388582
184,0.0001703871213888
185,0.0009487268317561
186,0.0082780220743581
187,0.000179750535348
188,0.0015966729310292
189,0.0694813000854176
190,0.0997781667417504
191,0.2394681730552522
192,0.1619174954115438
193,0.0036494179572607
194,0.0062376116357917
195,0.0094991516078205
196,0.0200289111449005
197,1.3610219936852354e-05
198,0.0042451949140945
199,0.0034275619308893
200,0.0910343735506026
201,0.1810739371200611
202,0.0024700664123725
203,8.861747496488515e-05
204,3.0935383313864896e-05
205,0.0015374301004349
206,0.0191632289267874
207,0.0085926841468085
208,0.2192188663968899
209,0.3284870465891886
210,0.0129963570847878
211,0.0156206257703753
212,0.0028996726305957
213,0.0341331479413692
214,0.0069423210676075
215,0.0292959907133672
216,0.0706179468699676
217,2.642484663062709e-06
218,0.0218365163862098
219,0.0351997883025302
220,0.0250212138657423
221,0.0320463885067596
222,0.0098151077926901
223,0.0568431630418425
224,0.0519652084790193
225,0.3215699445030226
226,0.0306841527469848
227,0.0235604246058503
228,0.0161143492049252
229,0.0409561894128147
230,0.0138359399288655
231,0.0468463798127633
232,0.0174901710468573
233,0.0425327019142938
234,0.0352447160714781
235,0.0196234600214507
236,0.0303473183936677
237,0.0243655581891503
238,0.0394465761904226
239,0.0173428436191978
240,0.5858383454252667
241,0.1869911309626997
242,0.0132809365272101
243,0.0132809365272101
244,0.0132809365272101
