eval,fidelities_cost
0,0.0009865643466903
1,0.1056277091857442
2,0.1613765354798902
3,0.4540709624521409
4,0.0211621257833779
5,0.6690423441018922
6,0.5758727740513312
7,0.7693825200944588
8,0.0214225507793875
9,0.820751304690599
10,0.791067583992318
11,0.8496143410408447
12,0.8668639778866597
13,0.7774905133796343
14,0.8842290571386235
15,0.173790077355395
16,0.8535191612978631
17,0.5830216037234134
18,0.8138849604283924
19,0.5481744917773755
20,0.7658266413827244
21,0.7214208256185287
22,0.7659380165409951
23,0.7396858116285738
24,0.7734185829048721
25,0.8395115978671909
26,0.8412835859877053
27,0.811470156478815
28,0.8398290626914772
29,0.8645540582072075
30,0.8612255724998202
31,0.7465770519331772
32,0.8576825357565335
33,0.8561257984585732
34,0.8604240870606613
35,0.8613962557136143
36,0.8852766106586257
37,0.9134737868033952
38,0.9282014329401864
39,0.9374846704647624
40,0.9694162070749962
41,0.9718156236839524
42,0.9786211883322185
43,0.9717754666910332
44,0.9694905020675764
45,0.9368496085889216
46,0.9842645547213672
47,0.9816943920219916
48,0.9856516028443304
49,0.984354747873679
50,0.9842651745966728
51,0.9842645547260322
52,0.9810158256107806
53,0.9862066914157048
54,0.9843739693641392
55,0.9842648688552637
56,0.9842645551490206
57,0.9842645547260324
58,0.9842645547260322
