eval,fidelities_cost
0,0.0047198434662312
1,0.2336957700390684
2,2.8259703733684324e-05
3,0.5307546398938386
4,0.5225080967867619
5,0.5149085403177814
6,0.0097681479645057
7,0.5044929342979607
8,0.5259806145923435
9,0.6063162325062322
10,0.7409324925121116
11,0.7211900279542901
12,0.7435062576572071
13,0.0466437255630331
14,0.6949483725158493
15,0.7360756736131806
16,0.6997723093118177
17,0.6038818876540683
18,0.7406195070541441
19,0.8292926585457544
20,0.7886336929936483
21,0.8455719055251723
22,0.8551300197615479
23,0.8614111151608415
24,0.8648627568211726
25,0.8749161758027613
26,0.8786786382980862
27,0.8916840671896229
28,0.9126320538502344
29,0.9239098615713824
30,0.91858569341477
31,0.9237106990576176
32,0.9174132118512732
33,0.9103272430558546
34,0.9177730971040458
35,0.9320015181568856
36,0.9520540445745858
37,0.98635064741214
38,0.9891326656662766
39,0.992487807603966
40,0.9702836908636387
41,0.991050254584963
42,0.9757774469051944
43,0.9881018141039312
44,0.9935448924727848
45,0.9945064788663266
46,0.9960603212549508
47,0.9964866175468228
48,0.9964161270205928
49,0.9961675129179988
50,0.9968604599452064
51,0.9980325015560608
52,0.9983202680477244
53,0.9982442957029496
54,0.9978909705617736
55,0.9972918621957838
56,0.9971400704960436
57,0.9969745217531092
58,0.996916958186964
59,0.996232967868976
60,0.9966120970045592
61,0.9966025421887906
62,0.996754967731518
63,0.996999131090232
64,0.9973636285363175
65,0.9975061673235244
66,0.997670610005554
67,0.9978610823764316
68,0.9983208098148496
69,0.9991117385472136
70,0.9986014039971342
