eval,fidelities_cost
0,0.0038302537503385
1,0.0036010924868111
2,0.0217661125427376
3,0.0241054545996108
4,0.0025726162103417
5,0.0037429097449805
6,0.0836292599186989
7,0.0042553528552037
8,0.0934017583188493
9,0.0163663101077326
10,0.0001321788832627
11,0.0053413635603375
12,0.004783830213085
13,0.0083534153110787
14,0.0064935106838382
15,0.0001806430231285
16,0.0016454069316153
17,0.0505529545464421
18,0.0706164000484764
19,0.0114825895317525
20,0.007938050268151
21,0.0001739126077642
22,0.0001795130096072
23,0.047422653106929
24,0.0462842869699189
25,0.0030007046907007
26,0.0024042348049559
27,0.0005793781478072
28,0.005548997038912
29,0.000481368581893
30,0.0065495512057494
31,0.0018628699787327
32,0.003486746420305
33,0.0224310107602961
34,0.0021759353400129
35,0.0018659732613746
36,0.0003212170950294
37,0.0128484277698587
38,0.0313165462719994
39,0.0260696725606039
40,0.0639443753313948
41,0.0066085954819133
42,0.0162561289903928
43,0.0090367629924869
44,0.0036091795271206
45,0.0003091346175954
46,0.0027454885058445
47,0.0080918252589409
48,0.0184225856693795
49,0.1732976895913426
50,0.2011481941516952
51,0.0343753036641947
52,0.0043918176062221
53,0.063322119963407
54,0.012910980832984
55,0.3109173242284265
56,0.1557645729006126
57,0.0341021459155881
58,0.1270095998361263
59,0.0050266230554593
60,0.0050266230554593
61,0.0176718135559868
62,0.0010672960019162
63,0.0006807117488028
64,0.015949838321271
65,0.0048889971637266
66,0.0054595361780641
67,0.0006247533868945
68,0.0421818529984769
69,0.0107971268025303
70,0.0193407226947953
71,0.0028323643025963
72,0.0136416209769721
73,5.574060733072693e-05
74,0.0004176566616642
75,0.017014376847007
76,0.0019394053375061
77,0.0041849592935426
78,0.0055531182592252
79,0.0336747385779813
80,0.0162800227382778
81,0.0001241137885295
82,0.0033057079051642
83,0.0035995065678313
84,0.0105547533558846
85,0.0485111536373993
86,0.0085103346603949
87,0.0442403900762565
88,0.0043170826422544
89,0.0048188847056675
90,0.0025468424433129
91,0.0071401546776288
92,0.0035951935025179
93,0.0054501567955955
94,0.0512768422640692
95,0.0086503878493285
96,0.009460467864166
97,0.0038185952095012
98,0.0018878009472848
99,0.0417580794381371
100,0.0111312704831735
101,0.0691062016713458
102,0.0037243615708972
103,0.0049085629171407
104,0.0230950905529204
105,0.0004453524057787
106,0.0006615730198971
107,0.0106830320465574
108,0.0014990322911445
109,0.0290307015736689
110,0.1540281750775208
111,0.2865649926575672
112,0.0056340626033581
113,0.0119681902116057
114,0.0147759572881982
115,0.0194228876888476
116,0.1828625545153475
117,0.1910901240648484
118,0.1223238791759241
119,0.1058583918452439
120,0.0005065829978006
121,0.0005065829978006
122,0.0073724816530594
123,0.0138517423108762
124,0.0126206174217448
125,0.0065675711725069
126,9.605260060964892e-05
127,0.0017928630654745
128,0.0110151785776959
129,0.0189347020492013
130,0.0004980599347503
131,0.0269296701808152
132,0.0382843960465325
133,0.0012204622712412
134,0.0102044041363248
135,0.0121704651281649
136,0.0007506922683
137,0.0020729263194645
138,0.0003449331458232
139,0.0284780336432505
140,0.0106587889541009
141,0.0089334108723531
142,0.0114125143528624
143,3.605487979593593e-05
144,2.1751326985494503e-05
145,0.0200025250259046
146,0.0171227078321938
147,0.0038645638410407
148,0.0005540361172968
149,0.000173898101983
150,0.0001854426072023
151,0.0011752838305282
152,5.754764574410732e-05
153,4.987791327795333e-05
154,0.0002326354713924
155,0.0082459040845376
156,0.0125301112266564
157,2.4547163859075896e-05
158,0.0003243258303791
159,0.0088962913517255
160,0.0067806208423122
161,0.0620594745220181
162,0.0533966530251397
163,0.0008009582930798
164,0.0008121852281702
165,0.0111939477783736
166,0.0110758404256689
167,0.002916109269823
168,0.0034452843892856
169,0.0018629610309105
170,0.0034377212514887
171,0.2677848478562446
172,0.2625431311094249
173,0.014934260685053
174,0.0043927245105032
175,0.0254312385776223
176,0.0057812462582165
177,0.2746077253475499
178,0.1867292058537403
179,0.0415806201204139
180,0.0803220685749156
181,0.0008115688694584
182,0.0008115688694584
183,0.0037245875040225
184,0.0102652524832006
185,0.0281896287863436
186,0.0170753088636389
187,0.0001053325029898
188,0.0010207393566686
189,0.0088382789174679
190,0.0185019050935513
191,0.0009260457966043
192,0.000131271834678
193,0.0236159142242455
194,0.0380403886943292
195,0.0009222799346284
196,0.0338544337045511
197,0.0198943702239356
198,3.76961294448451e-05
199,2.2865957009161105e-08
200,0.0248866890587474
201,0.026206254290466
202,0.0336205628582905
203,0.0266140440906113
204,0.0007538039344084
205,0.0041966683253244
206,0.0113976142203156
207,0.0317938161145573
208,0.0052295060215614
209,0.0328286327923569
210,0.0075570172266001
211,0.001624836080101
212,0.0003309420743636
213,0.0191673441289881
214,0.0121989351980698
215,3.875385157387539e-06
216,0.0310468676212144
217,0.0024068313659472
218,0.0013971952734034
219,0.0073631643775372
220,0.0067479739313964
221,0.0015610715974756
222,0.0466480674331094
223,0.114372708887515
224,0.0608692252745094
225,0.0059430175882393
226,0.0309953930961019
227,0.00053616579442
228,0.0022155299940526
229,0.0560069464095645
230,0.0016591729953448
231,0.0117916462971134
232,0.1372904097740046
233,0.2740890918321931
234,0.0021192932000293
235,0.0005787319152193
236,0.0067746947832965
237,0.0102598821272303
238,0.1085880328447126
239,0.1156258843783047
240,0.0363256466783477
241,0.06644557368623
242,0.0058489762661108
243,0.0058489762661108
244,0.0058489762661108
