eval,fidelities_cost
0,0.0223014142215932
1,0.3471688647444321
2,0.1006956629467057
3,0.5659612831445503
4,0.5680333473389427
5,0.5748446833185903
6,0.3993341911355491
7,0.573636008668844
8,0.653797943869294
9,0.6167988710145479
10,0.7029731747627852
11,0.6555282282544417
12,0.7094680399048146
13,0.7560382704899852
14,0.1652448476589124
15,0.8094123416600463
16,0.7893910487935197
17,0.8299014843801183
18,0.6329291386280409
19,0.8501148240212821
20,0.8540342565820542
21,0.8778998856507542
22,0.8693664835597391
23,0.8998595341398598
24,0.9445344108364896
25,0.9316992190501352
26,0.828785053934327
27,0.9456859135353516
28,0.9302577369863324
29,0.945412130455938
30,0.9406321724774496
31,0.9445609716896112
32,0.9407359140698875
33,0.9466827515444478
34,0.9638432398420508
35,0.9772980596941216
36,0.971836178213537
37,0.9785703799788632
38,0.9807042937842594
39,0.9749900810903536
40,0.9705441782281068
41,0.9691088857879516
42,0.9711026955611972
43,0.9750715967713504
44,0.9732517787244936
45,0.9751567438194976
46,0.9743234289016148
47,0.9759399900033056
48,0.978215733413652
49,0.9772354075597564
50,0.978872440667332
51,0.9836827547483512
52,0.9896440490729658
53,0.9869113312410134
54,0.9905757354862494
55,0.9914045826775906
56,0.9920176877906358
57,0.9930687125992564
58,0.9951848524074164
59,0.9931309933359852
60,0.9918431544548773
61,0.9953271575225836
62,0.9958420414713692
63,0.9960259534824984
64,0.99659041952392
65,0.9959873342149298
66,0.996648918037595
67,0.9971507590616896
68,0.997438005541192
69,0.9979568985059842
70,0.9972160131121696
71,0.9977810900762428
72,0.9975367295479148
73,0.9979659842032405
