eval,fidelities_cost
0,0.0032359315529625
1,0.0032359315529625
2,0.0032359315529625
3,0.0032359315529625
4,0.0032359315529625
5,0.0032359315529625
6,0.0032359315529625
7,0.0032359315529625
8,0.0032359315529625
9,0.0032359315529625
10,0.0032359315529625
11,0.0032359315529625
12,0.0032359315529625
13,0.0032359315529625
14,0.0032359315529625
15,0.0032359315529625
16,0.0032359315529625
17,0.0032359315529625
18,0.0032359315529625
19,0.0032359315529625
20,0.0032359315529625
21,0.0032359315529625
22,0.0032359315529625
23,0.0032359315529625
24,0.0032359315529625
25,0.0032359315529625
26,0.0029809340473172
27,0.002013323531923
28,0.0032349270967755
29,0.0022976853792805
30,0.0038994811899521
31,0.0032666309590104
32,0.0021312128131378
33,0.0027689239905167
34,0.0032363145349575
35,0.0073159873048439
36,0.0009346590895505
37,0.0034702758488354
38,0.0078457749154416
39,7.047216155410873e-05
40,0.0038093035466814
41,0.0027055896312887
42,0.0023728919608059
43,0.003236455749929
44,0.0060816628909222
45,0.0007082708752945
46,0.0032359017206102
47,0.0013360291051845
48,0.0042325963600187
49,0.0032295197310785
50,0.007851781497023
51,0.0006486828767784
52,0.0033037353195096
53,0.0076013150769521
54,0.0029383289480993
55,0.0032380173096388
56,0.001402824369807
57,0.0062033288201564
58,0.0032221687784702
59,0.0085865435669285
60,0.0003979867866959
61,0.0034789337099446
62,0.0005057201540916
63,0.0088729986952252
64,0.0034347693048995
65,0.0005167285530675
66,0.0103659042517014
67,0.0037443353357237
68,0.0154393436066902
69,5.3665348734322936e-05
70,0.0042294150167032
71,0.0036154461422563
72,0.002522156437212
73,0.0034664130583729
74,0.0002525369411159
75,0.0111505747735746
76,0.0035138604662287
77,0.0048418581411638
78,0.0019028515188192
79,0.003495436955117
80,0.0060337557514646
81,0.0007871210544763
82,0.0035949336291018
83,0.0012482763201318
84,0.0067961448138471
85,0.0036353104501188
86,0.0054223557265622
87,0.0019690393795515
88,0.0036040298901248
89,7.461581991594578e-05
90,0.0053292031779769
91,0.0040049536635156
92,0.0009984310578163
93,0.0066668142601093
94,0.0040250936029684
95,0.0017050813174399
96,0.007087049096162
97,0.0041869914387193
98,0.0004727639284743
99,0.0068998201000368
100,0.0042377437703824
101,1.6043649647686363e-05
102,0.0153583290464318
103,0.0045076353110115
104,0.0034061970592379
105,0.0027156667086473
106,0.0044980652918119
107,0.0001168341772834
108,0.0224616459181647
109,0.0061773538694764
110,0.0100349342848409
111,0.0048217216479625
112,0.0064630173739433
113,0.0001009763334097
114,0.0125965384286857
115,0.0067186131312652
116,0.0049579376953634
117,0.0096749950440297
118,0.0064995760018877
119,0.007637368727721
120,0.0033067649756755
121,0.0066146087608215
122,0.008120591642927
123,0.0065380307548961
124,0.0066256023856997
125,0.003411890325969
126,0.013091476996968
127,0.0068761950468701
128,0.0033473886724979
129,0.0107019195810121
130,0.0068605842230112
131,0.0124187078508408
132,0.0035134408578763
133,0.0070941573684738
134,0.0004815498031805
135,0.0203235731757463
136,0.007993432417818
137,0.0023751002925982
138,0.0144889925480541
139,0.0083713858092895
140,0.0104800429122392
141,0.0076266114795413
142,0.0084965223378504
143,0.0112912596505719
144,0.0072498325885819
145,0.0083080705568215
146,0.005837316137404
147,0.011405903699117
148,0.0083306824172795
149,0.0049343396321175
150,0.0153068554900421
151,0.0086646599785198
152,0.001586589206086
153,0.0237357126812303
154,0.0124661836857192
155,0.0027962038753975
156,0.0305316573803642
157,0.017569571395315
158,0.0199389189108863
159,0.012443621291202
160,0.017605181434399
161,0.0105420843711117
162,0.0196757299484531
163,0.0178101707910413
164,0.0299288181012379
165,0.0062687029133735
166,0.0199771211402848
167,0.0193849854032703
168,0.010717779495842
169,0.0203169097494419
170,0.0117662798142357
171,0.0331837543690035
172,0.0206206569945665
173,0.0145260407017076
174,0.0260858884787464
175,0.0212610099226495
176,0.018557881098234
177,0.0226368763214195
178,0.0213275395044725
179,0.0187591510372005
180,0.019475563299722
181,0.021283181150842
182,0.0188682194422496
183,0.0242272250404324
184,0.0221428434106691
185,0.0240248889933183
186,0.0210637502083895
187,0.0220472797764202
188,0.0605139226842529
189,0.0028052905838464
190,0.036416534743141
191,0.0228539279029914
192,0.0314017851576986
193,0.0371613213183277
194,0.0479526721086694
195,0.0321727509073061
196,0.0424571656767204
197,0.0488704665480872
198,0.0407655022387978
199,0.0432546369192882
200,0.0477911823059532
201,0.0297494315164481
202,0.045908620405409
203,0.0304810026782364
204,0.069586266363856
205,0.0480231804517571
206,0.0504429154313795
207,0.0363210678803292
208,0.0471289413764271
209,0.0395527767584288
210,0.0477323625055701
211,0.0466305938371562
212,0.0745369433972351
213,0.0217658217110335
214,0.0632109981399622
215,0.0636832538402121
216,0.0506440389846754
217,0.0644168475615592
218,0.0508900178827723
219,0.0599851022840071
220,0.0649206208296571
221,0.1013888289468214
222,0.0336739007113825
223,0.0903620764368436
224,0.077403075889422
225,0.0773309964266161
226,0.0903438602097758
227,0.0977340272947237
228,0.0636261911269142
229,0.0973262011197304
230,0.0840991381194669
231,0.0861291367801249
232,0.0888219652447444
233,0.0968450074610557
234,0.0991915600629763
235,0.0906071185514981
236,0.0766394102195474
237,0.0790520024345028
238,0.0902059340535004
239,0.0906483456473335
240,0.0727004747166004
241,0.0925200789194485
242,0.0740085817911887
243,0.0864012714148933
244,0.0814820211951101
245,0.0705134417031578
246,0.1109293156816556
247,0.1111645073447308
248,0.1611318603201696
249,0.062273656512804
250,0.1870596169221134
251,0.1481284213997143
252,0.203807714932668
253,0.2026364389555815
254,0.1277875296134968
255,0.2785237594686028
256,0.3235627716366357
257,0.2579917169396091
258,0.2976648658750865
259,0.3081430707288995
260,0.3416555766213783
261,0.2192905603291013
262,0.3092216683854996
263,0.2944002241762257
264,0.3017344993902603
265,0.282486348557636
266,0.3151430089371297
267,0.253162427840127
268,0.2812419827249813
269,0.3436308885775226
270,0.252815914442443
271,0.3462486507055856
272,0.3268949849746352
273,0.3136246819217781
274,0.2817377566772473
275,0.2518881628859474
276,0.4198273165467244
277,0.4548721688231359
278,0.41922574529406
279,0.4440580504702986
280,0.3563690065267139
281,0.4544569212221979
282,0.4258035614701258
283,0.4389259363225836
284,0.5372823440226514
285,0.2905268143510692
286,0.5377449126465397
287,0.5830595441787666
288,0.4273331993847114
