eval,fidelities_cost
0,0.2163607720763427
1,0.6210158050967374
2,0.3544650758088813
3,0.6121668402823699
4,0.405468455049743
5,0.6220663248723923
6,0.6855935287758219
7,0.7619476619293658
8,0.7655654190525214
9,0.8193567274605453
10,0.8303331696155256
11,0.0004423534341506
12,0.3565262198554895
13,0.8476362093331054
14,0.8448390445893693
15,0.8635338987726345
16,0.8596397404444147
17,0.8944920349159219
18,0.9113995194258252
19,0.8490575194155378
20,0.913497193557826
21,0.9150483814599876
22,0.9265775559733986
23,0.7565052948351384
24,0.9260281903085098
25,0.9266783483657556
26,0.9265779868489646
27,0.9265775559803736
28,0.9265775559733986
29,0.0368176128575904
30,0.0202287377386792
31,0.0675694666927246
32,0.8499761689517726
33,0.9317536993866056
34,0.9269675980518512
35,0.9265787685144736
36,0.926577555984184
37,0.9265775559733986
