eval,fidelities_cost
0,0.0032359315529625
1,0.0048674503995589
2,0.0001140789581214
3,0.068992796504721
4,0.0283231855650392
5,0.1475727633663252
6,1.2926924915800071e-05
7,0.0773246559566992
8,0.0658091260131701
9,0.0808274077405193
10,2.6262546347874325e-05
11,0.1511046229525305
12,0.0092240412002125
13,0.160432867977953
14,0.0198568408666842
15,0.1132897064316756
16,0.051260106749124
17,0.2875460094350668
18,0.0008754860896561
19,0.0459065297072682
20,0.0160047993336575
21,0.0577408339438035
22,0.0103098766970365
23,0.0331302127279694
24,0.0297510641811024
25,0.0036521317953381
26,0.1718482496799706
27,0.0457966060413316
28,0.1179110158304288
29,0.0554218613393363
30,0.1036754850804783
31,0.0658749447916898
32,0.0925984530080523
33,0.0934636185738106
34,0.0658365137036989
35,0.0489548393666393
36,0.1140892248767718
37,0.0045460570826561
38,0.2391781522084496
39,0.063243739855812
40,0.1750284375296812
41,0.010886702713453
42,0.2569423695127522
43,0.0967754261832206
44,0.0803585084619695
45,0.0849696454339664
46,0.0920112702816172
47,0.000485048487897
48,0.3806443012983758
49,0.0195025618990356
50,0.2482216683399106
51,0.0784138131502185
52,0.111359667250409
53,0.0007035992857493
54,0.4095388927151364
55,0.066147087907589
56,0.2047875140946451
57,0.4057284953656928
58,0.003688729227772
59,0.0670124324456677
60,0.1709127393543462
61,0.0519839954215122
62,0.2073847298628524
63,0.0085452925525974
64,0.3550867198170617
65,0.24062697341545
66,0.2952017507950303
67,0.0226201514184032
68,0.2749986382817835
69,0.0373161848909291
70,0.1392312751218522
71,0.0980644550149582
72,0.2792651747703144
73,0.0243392273787564
74,0.0731534571844101
75,0.1582558837345406
76,0.292049633619759
77,0.0176720253304846
78,0.1458215848704609
79,0.0789260414713731
80,0.1176544747456551
81,0.1042568116909282
82,0.0836963665981053
83,0.1420510536317329
84,0.0094128750261997
85,0.3285765929043087
86,0.1396246268683119
87,0.1894416462493039
88,0.150825961372037
89,0.1777630326263204
90,0.1426822810770261
91,0.1856223686864342
92,0.3177767778583978
93,0.0595586961215713
94,0.1695908404340631
95,0.180151207344354
96,0.2440324662509629
97,0.1166703108903979
98,0.1141823300313038
99,0.2585693082433035
100,0.0316977666153943
101,0.457009635011689
102,0.1842500852510339
103,0.2052079470862452
104,0.2186057475989078
105,0.1715339168703043
106,0.0326082136382658
107,0.4920046124577351
108,0.0993270847626643
109,0.4331538485810001
110,0.1829995266161899
111,0.3060623399583531
112,0.0648931988610588
113,0.5301952395562283
114,0.1987512101525233
115,0.4067815407263761
116,0.5759346453442844
117,0.1093023584153261
118,0.3727651298219984
119,0.2636473643652156
120,0.2904290262122727
121,0.3435694286488934
122,0.3344265154156186
123,0.3000381981477752
124,0.4460262717058081
125,0.2083894096614802
126,0.2384297163025688
127,0.4163979429620463
128,0.3420374642481325
129,0.3109470672351992
130,0.6529421302554405
131,0.222305421468523
132,0.4505902185014711
133,0.3583398471102763
134,0.2530614302818173
135,0.48212885428475
136,0.1667836606119609
137,0.2568269339719662
138,0.3421209382363183
139,0.3809096526707044
140,0.2277310787817985
141,0.2836267818807344
142,0.311675369153591
143,0.1340168000223619
144,0.5255431275894019
145,0.1615321927178555
146,0.1542622264230537
147,0.1613886397182898
148,0.1540173241764633
149,0.1662910643210983
150,0.1491442653936029
151,0.0412466536410658
152,0.3492722822459038
153,0.157987755686778
154,0.1631854890181654
155,0.1268479727320643
156,0.1982979145746472
157,0.0569555527542534
158,0.3096293513498853
159,0.1314496510793842
160,0.4140601321559881
161,0.0287448190386712
162,0.0044298300603643
163,0.0050692598268136
164,0.0268757718687995
165,0.0595414754319428
166,4.471238193719304e-05
167,0.0865050467875692
168,0.2811851505691985
169,0.076862648801791
170,0.2202916139467886
171,0.0087264404154392
172,0.4236965898427806
173,0.0190683805707814
174,0.8152254509776445
175,0.1899127080169542
176,0.3174367188946069
177,0.2885137652175377
178,0.2210604288607548
179,0.1855307223549477
180,0.3326288303438118
181,0.3851307385715198
182,0.1549227931249396
183,0.1402004351468992
184,0.4072593447399102
185,0.3291720174179281
186,0.194514681790561
187,0.3161495639065865
188,0.1931644397528088
189,0.4182160590130643
190,0.1267099292908808
191,0.2436928801142068
192,0.2635873773301354
193,0.0800434777124757
194,0.5245076192674641
195,0.4778024812613223
196,0.2915960618532918
197,0.1914536232253285
198,0.2235247741820881
199,0.2553830267825849
200,0.0243632605150376
201,0.6764016892410476
202,0.0497856941756325
203,0.6298872292121285
204,0.3501332594794834
205,0.2609936003900828
206,0.3424475549105305
207,0.2698386293693994
208,0.3093165558634457
209,0.3023128918488432
210,0.3631630335089045
211,0.2533440957982519
212,0.0154658103048755
213,0.0211024022658142
214,0.0710686570300914
215,1.3544477375718456e-05
216,0.2458178488608144
217,0.0594053578257959
218,0.1290426201839617
219,0.0239537554133108
220,0.0135235961215382
221,0.0481043766749867
222,0.0524336528859399
223,0.0113605179102115
224,0.0042865540545308
225,0.0747962610843754
226,0.2571850623847282
227,0.0242595967107718
228,0.0052241765162517
229,0.0405286116424973
230,0.0010653305495675
231,0.0569007646087016
232,0.040790496541968
233,0.2214500970816305
234,0.108925039560071
235,0.3634509348633754
236,0.0071412562317514
237,0.0016934732985314
238,0.0006948860269879
239,0.0041285267125952
240,0.0334395141166452
241,0.0215022993767714
242,0.052282816489694
243,0.0732834678611437
244,0.0003712294167661
