eval,fidelities_cost
0,0.0104746516406906
1,0.036877229410098
2,0.002236883903626
3,0.0404591268528566
4,0.0057551967225078
5,0.0032040959590943
6,0.0591623153598497
7,0.0210840138857294
8,0.0146011921428084
9,0.0018797300273134
10,0.0499247036163926
11,0.0086842079711403
12,0.029775080251167
13,0.025689649913735
14,0.0123393618787257
15,0.0362514268877618
16,0.0067946069419147
17,0.0571203391261694
18,0.0012857359612506
19,0.0334538119102954
20,0.0655650639878329
21,6.803338936409177e-06
22,0.0271107703444661
23,1.201197585103166e-05
24,0.0141233942375233
25,0.0037341400809246
26,0.0298427193196355
27,0.1171500228841756
28,0.0334380245587957
29,0.042878867573015
30,0.0452615028321762
31,0.0312863241980673
32,0.0371283161025499
33,0.0373384502844419
34,0.0188683568215109
35,0.0570990953771905
36,0.0382178240347874
37,0.021426728553879
38,0.0594314429636208
39,0.0305831626835487
40,0.0288607596680851
41,0.0191782886298749
42,0.0425319306572664
43,0.0125600375076467
44,0.213445391694758
45,0.0079666108193945
46,0.0050130231004421
47,0.0086979557635605
48,0.0045052440768819
49,0.0065520767248295
50,0.0057306680184904
51,0.0004119002962112
52,0.0185977079613472
53,0.009386127207653
54,0.0069741897743528
55,0.0053663250546021
56,0.0115825698593728
57,0.0168884857931103
58,0.0112941518766329
59,0.006007982420306
60,0.2643371383248186
61,0.4893062165287595
62,0.4130093224355414
63,0.4130093224355414
64,0.2485084968064933
65,0.1683866409359984
66,0.1743143455169786
67,0.2431744820103192
68,0.2350871685150644
69,0.1816050536858051
70,0.4760268145966007
71,0.0478229548952307
72,0.3485150040639073
73,0.1395649904850497
74,0.1916716811099635
75,0.272135989643549
76,0.4626875824800651
77,0.1523418409584154
78,0.3267886306197469
79,0.1358142270785905
80,0.3662031593183557
81,0.2219972613455556
82,0.2816722427117056
83,0.2573434232020851
84,0.2449468611436402
85,0.2011006818496382
86,0.3067303468046073
87,0.2646824410593417
88,0.2417839368592387
89,0.4330067253323499
90,0.1209143413784217
91,0.2695842113176767
92,0.2777139304634864
93,0.2249078537769493
94,0.3265309950192247
95,0.5498447743073881
96,0.3873891778947677
97,0.1816932199600858
98,0.1977550562069627
99,0.3767410775249209
100,0.3311507356835385
101,0.2449831026265662
102,0.2068861717014427
103,0.3798953091664088
104,0.3837419678397727
105,0.2122145192597866
106,0.6695048932287563
107,0.0740324676554788
108,0.3528068891029961
109,0.3284569198474897
110,0.3115253651498285
111,0.3709435400729437
112,0.2348629722735201
113,0.4668884997816105
114,0.6980326886464225
115,0.2487878907910787
116,0.4661689835986535
117,0.3322346517810786
118,0.3769811506391612
119,0.3957877572249597
120,0.3152341461388812
121,0.4490433406880392
122,0.2575770659130896
123,0.84081330133846
124,0.070182199999706
125,0.9078482926558232
126,0.9078482926558232
127,0.509159026384569
128,0.4018597140541383
129,0.4297769869115218
130,0.4812778361450129
131,0.4953313440743191
132,0.4165144434543023
133,0.9118395161221436
134,0.6609634842702997
135,0.2888417538379072
136,0.3606630061942885
137,0.6042965885128206
138,0.436742773481737
139,0.5173619400341269
140,0.4579467992926622
141,0.496044153315091
142,0.4447812120035552
143,0.5086946077300459
144,0.4635187854149986
145,0.4885102168374243
146,0.5000829412714393
147,0.4517575005928662
148,0.4872922426983699
149,0.4642924462062124
