eval,fidelities_cost
0,0.0038302537503385
1,0.3073824567256974
2,0.0207671149465933
3,0.4879135854168791
4,0.4916928571628291
5,0.5156009642000817
6,0.5078179168380105
7,0.4186406935040666
8,0.6306965331156995
9,0.5717936222806101
10,0.6599427055995029
11,0.7126129536730724
12,0.745888091613946
13,0.8224947993614142
14,0.6663559245652956
15,0.8337304531023342
16,0.8372718434880331
17,0.8400559626363177
18,0.8555792446381022
19,0.8682866649325403
20,0.8654485945012962
21,0.8577586907048034
22,0.8669413314599848
23,0.8599056802091927
24,0.8577857200641119
25,0.8667199547230791
26,0.8589233057121008
27,0.8577934039814674
28,0.8577857204345097
29,0.8577857200641119
30,0.8577857202493102
31,0.8577857200641119
