eval,fidelities_cost
0,0.0023503468190869
1,0.0023503468190869
2,0.0016367876464926
3,6.954336059250817e-05
4,0.0019504568846902
5,6.954336059250817e-05
6,0.0002456407477949
7,0.0008378443294791
8,0.0001370495436003
9,0.000191727875308
10,0.0001694855642462
11,0.0002152138521086
12,0.000191727875308
13,0.0056178961911306
14,0.0072641939167541
15,0.000191727875308
16,0.0007100628623807
17,0.0014791980896448
18,0.0003702051695113
19,2.80709546979202e-06
20,6.286468337159132e-05
21,1.8168594653420563e-05
22,0.0001038708049048
23,4.262666245208188e-05
24,7.73242304336238e-05
25,8.700491428342083e-05
26,7.162539355947446e-05
27,8.095486746295256e-05
28,7.512183474994217e-05
29,7.870122402074612e-05
30,7.643672217393595e-05
31,7.73242304336238e-05
32,0.0054092493381114
33,0.0182004885171906
34,0.0037253302838726
35,0.0182004885171906
36,0.0172551177557862
37,0.0126976299079198
38,0.018595159017266
39,0.0185081685360653
40,0.0181407117245624
41,0.0183808342231471
42,0.0182690187112718
43,0.0183808342231471
44,0.0030959869678831
45,0.0357863237413037
46,0.0183808342231471
47,0.0286733513410932
48,0.0116711328885212
49,0.0202123004561309
50,0.0175249518856892
51,0.0190820173769996
52,0.018053934986623
53,0.0186488049045482
54,0.0182559821375275
55,0.0184832054332856
56,0.0183331473008169
57,0.0184199385150273
58,0.0183626198097659
59,0.0183957710041531
60,0.0183738769921056
61,0.0183730519235186
62,0.018373946564938
63,0.018373561844072
64,0.0183737566162885
65,0.0183738769921056
66,0.0431080940811191
67,0.045678991651985
68,0.0431080940811191
69,0.0517050799826685
70,0.052379502881753
71,0.0500119291022194
72,0.0488493944768725
73,0.0501716478027955
74,0.0494956107632185
75,0.0498199812491299
76,0.0500119291022194
77,0.0363280757600312
78,0.026534195126004
79,0.0500119291022194
80,0.0469283365962002
81,0.0472311663870364
82,0.0475237896572046
83,0.0438700355774642
84,0.0462096312791283
85,0.046944938197121
86,0.0471861476920925
87,0.047344654182814
88,0.0473949062894713
89,0.0473015946762301
90,0.047344654182814
91,0.0320484522967656
92,0.0282875911588934
93,0.047344654182814
94,0.0461605513159458
95,0.0436426321383506
96,0.0425059573180399
97,0.0437548743453529
98,0.0431101789499167
99,0.0434425211816249
100,0.0435666770593232
101,0.0436949437787927
102,0.0436426321383506
103,0.012724288288025
104,0.0628236989800197
105,0.0436426321383506
106,0.0594163774020201
107,0.0313939122620455
108,0.0456326326659993
109,0.041375006839198
110,0.0434991360874012
111,0.0444087935755829
112,0.0439361202069298
113,0.0437548548633006
114,0.0435878496108346
115,0.0436855148178815
116,0.0436217111883112
117,0.0436590143972671
118,0.0436346416476595
119,0.0436488899734607
120,0.0436395801303027
121,0.0436450224724391
122,0.0436414663878452
123,0.0436435451725553
124,0.0436421868631609
125,0.0436429808875195
126,0.0436424620586399
127,0.0436427653488428
128,0.0436425671737237
129,0.0436426830202539
130,0.0436426073240776
131,0.0436426515735112
132,0.0436426226601428
133,0.0436426395619216
134,0.0436426285179976
135,0.0436426349739024
136,0.0436426307554988
137,0.0436426332214349
138,0.0436426316101483
139,0.043642632552052
140,0.0436426319365952
141,0.0436426322963705
142,0.0436426320612869
143,0.0436426321987088
144,0.0436426321089149
145,0.0436426321614054
146,0.0436426321271071
147,0.0436426321471567
148,0.0436426321340561
149,0.0436426321314017
150,0.0436426321356964
151,0.0436426321330422
152,0.0436426321346826
153,0.0436426321336687
154,0.0436426321340561
155,0.1535427796973643
156,0.0290772820961269
157,0.0436426321340561
158,0.0044548044842265
159,0.0827528298445563
160,0.0371065873899462
161,0.0557658335738389
162,0.0449670908591183
163,0.0407499695407559
164,0.0425286318201503
165,0.0441467414553593
166,0.0432158087971674
167,0.0438349223987696
168,0.0434794093839264
169,0.0437160421243315
170,0.0435802588097828
171,0.0436706666545633
172,0.0436188035939353
173,0.043653339550476
174,0.04363352985102
175,0.0436467218838295
176,0.0436391552852136
177,0.0436441942620193
178,0.0436413040834351
179,0.0436432288112872
180,0.0436421248620378
181,0.043642860044101
182,0.0436424383731246
183,0.0436427191878902
184,0.043642558123929
185,0.043642665385653
186,0.0436426038646981
187,0.0436426448350344
