eval,fidelities_cost
0,0.0104746516406906
1,0.0617005536425172
2,0.0026121422271665
3,0.1229381085616734
4,0.2072462563724894
5,0.1978267410999832
6,0.2615742875477767
7,0.2637103160194935
8,0.2540120285939661
9,0.2424198838043759
10,0.2170524970480169
11,0.1986170721665069
12,0.1846360006431016
13,0.1829299667638946
14,0.1835645486383877
15,0.1821093124913637
16,0.1778068773499212
17,0.1639556544210956
18,0.1502676514097919
19,0.1516820990516333
20,0.1502590152527585
21,0.1447071577684983
22,0.1312007775774904
23,0.1031413576808924
24,0.0607030594738227
25,0.0560722134003928
26,0.0460521666961456
27,0.0257803189610723
28,0.0148786337537256
29,0.0043619831771391
30,0.0088130045692421
31,0.0097779327169812
32,0.0102263294745991
33,0.0064013565761325
34,0.004173641783199
35,0.0004243964443716
36,8.422562829714916e-05
37,8.22996690112147e-05
38,3.701450914856719e-05
39,4.305489732018781e-05
40,3.777934676904409e-05
41,1.4278169735033476e-05
42,8.775052511289274e-07
43,3.699031278489577e-07
44,5.068290853312475e-07
45,5.488956577066999e-07
