eval,fidelities_cost
0,0.0087605723352653
1,0.0029340529100678
2,0.0012757176835704
3,0.0049854731083113
4,0.0004315097753442
5,0.0002200707765771
6,0.001099733381173
7,0.0025668849466642
8,0.0011822200573205
9,0.0001682314120581
10,0.0003598448878043
11,0.0002883316808589
12,0.0017131786673559
13,0.0054049795683092
14,1.0198758596127865e-05
15,0.0075553649894466
16,0.0019713227415123
17,0.0075596260486186
18,0.012113829308117
19,0.0125029840106898
20,0.0010178065430267
21,0.0191841463931861
22,0.028536068496921
23,0.0240041781921441
24,0.0334410460967063
25,0.0275064830407623
26,0.0330647176525922
27,0.0295994876474567
28,0.0345965907825966
29,0.0360789450024058
30,0.0358100310309671
31,0.0364124564987474
32,0.037365796088668
33,0.035692630548405
34,0.0275042575320411
35,0.0328034765035723
36,0.0288801844382452
37,0.0202934731480199
38,0.0199493537922388
39,0.022997485377148
40,0.0211901233396681
41,0.0209419774715347
42,0.0211709486592332
43,0.018554578054463
44,0.0161210204621776
45,0.0173582357452196
46,0.0171846834730194
47,0.0179202071217978
48,0.0163985445760844
49,0.0157573670070217
50,0.0169888560747864
51,0.017654621472928
52,0.0187792516845682
53,0.022701909704755
54,0.0280350432701417
55,0.0368751645123032
56,0.0336979735982419
57,0.0365015344422295
58,0.0385634000357427
59,0.0408722073211087
60,0.0458087702036474
61,0.0471280385127319
62,0.0469295436201968
63,0.0482001484482558
64,0.0507466158986832
65,0.0528971545697566
66,0.0613659099143366
67,0.0671527232393733
68,0.069277515557204
69,0.0734960044810616
