eval,fidelities_cost
0,0.0078235313146191
1,0.0078235313146191
2,0.0078235313146191
3,0.0078235313146191
4,0.0078235313146191
5,0.0078235313146191
6,0.0078235313146191
7,0.0078235313146191
8,0.0078235313146191
9,0.0078235313146191
10,0.0078235313146191
11,0.0078235313146191
12,0.0078235313146191
13,0.0078235313146191
14,0.0078235313146191
15,0.0078235313146191
16,0.0078235313146191
17,0.0078235313146191
18,0.0078235313146191
19,0.0078235313146191
20,0.0078235313146191
21,0.0078235313146191
22,0.0078235313146191
23,0.0078235313146191
24,0.0078235313146191
25,0.0078235313146191
26,0.0134666364595953
27,0.0020879411699207
28,5.038928945442433e-05
29,0.0005715422529411
30,0.0006804409900341
31,0.0034350563491985
32,0.0142451904945348
33,4.1912540186293145e-05
34,0.0010599914732929
35,0.0099503749683283
36,0.0005800151622194
37,0.0240210908345966
38,0.0330455774210988
39,0.0116855137681759
40,0.0029929952858933
41,4.2003283436996175e-05
42,0.0101238376033892
43,0.0006031933250731
44,0.0064525925505578
45,0.0005669769589186
46,0.0036677622733663
47,0.0029307484079628
48,0.0056432929722321
49,0.0093023133489889
50,0.0131582366729183
51,0.0085706222888953
52,0.0081104962242834
53,0.0142995167706275
54,0.0039866249109476
55,0.0025839911266374
56,0.0046856328036271
57,0.0009564496943941
58,0.0003149776635219
59,0.0041350250482909
60,0.0016094717897211
61,0.0067894927038847
62,0.0067724954199562
63,0.0090458780869651
64,0.0123546100735435
65,0.0146133206331312
66,0.0107444569764561
67,0.0110748579579378
68,0.0301942182288706
69,0.0005308783881122
70,0.0022858849767194
71,0.0030883762041723
72,0.0061980283122036
73,0.0176961980367902
74,0.0123770434997813
75,0.0224193284328029
76,0.0249607958539312
77,0.0304731976349063
78,0.0129773378246856
79,0.0328878955289117
80,0.0562123177391675
81,0.0145920029480219
82,0.0279575803429306
83,0.0449157116665565
84,0.0110580140487836
85,0.0289994017625301
86,0.013468710791417
87,0.0418256879062069
88,0.0298732734400284
89,0.0460869106704094
90,0.0039406039836796
91,0.0306055705613123
92,0.0594850250549256
93,0.0006412371900218
94,0.0259062770244941
95,0.0438005915198669
96,0.007210489013234
97,0.0396487772224229
98,0.0116518163277044
99,0.0735386841481915
100,0.0308091433768608
101,0.0024691232535031
102,0.0591038956202584
103,0.0371075852590769
104,0.033745076858932
105,0.0337695860984083
106,0.0368031899760836
107,0.0443440498090528
108,0.0235335318164558
109,0.0393483437557311
110,0.0158083667571514
111,0.0698545642226713
112,0.0333469979141672
113,0.0079561486296789
114,0.0601429018589071
115,0.0377784923713644
116,0.043173831402949
117,0.0301093372663676
118,0.0343656074222356
119,0.0137570526347515
120,0.0549064841239471
121,0.0271325893763913
122,0.0229665961391674
123,0.0302471115630775
124,0.0266193725727318
125,0.0422239255114536
126,0.0139483497410151
127,0.0212065025808332
128,0.0016092523234349
129,0.0512094629062325
130,0.0053304728341538
131,0.0117459366872629
132,4.633181221847885e-05
133,0.0001983158616612
134,0.0075202335860388
135,0.0017121301431459
136,5.702889975277194e-06
137,0.0001897821532487
138,0.001818016826968
139,1.0760875950409038e-05
140,0.0021746449852476
141,0.0017211265488245
142,0.0002931311447864
143,0.0019086313476121
144,0.0003393005744508
145,3.674809269228092e-05
146,0.0020208679785525
147,0.0025567588409314
148,0.0018732125491124
149,6.854603724419077e-05
150,0.004239111723189
151,0.0022822046063792
152,0.0055037381232581
153,0.0013083176058145
154,0.0034289321069171
155,0.0033484781889893
156,0.0055855864514001
157,0.0043578678735324
158,0.0107675763677107
159,0.0010034992440398
160,0.0026247543048633
161,0.0047490226529735
162,0.0009642640107855
163,0.001529033451648
164,0.0007047552468692
165,0.001691102341144
166,0.0016188419442398
167,0.0001070552159508
168,0.0076095491643019
169,0.0004624946075151
170,0.0018924181684063
171,0.0003026299334986
172,0.0001716403372057
173,0.0079423538958114
174,0.0043995630938806
175,0.0002713886180542
176,0.001734216639318
177,0.0008792492901184
178,5.5815402849692576e-05
179,0.0001366047377436
180,0.0010413676413582
181,0.0002766708418363
182,3.119063378249872e-05
183,0.0004133443679534
184,0.0003300461101849
185,0.0002506767609218
186,0.0033235026325909
187,0.001135536506505
188,7.134901713887982e-08
189,0.0067060532511269
190,0.000356019423628
191,0.0009920812843573
192,5.991637631645036e-05
193,8.128033086747835e-05
194,0.0018482180132373
195,0.0004716621946688
196,0.0001737865915525
197,0.0015080346980513
198,0.0044251308073634
199,0.0007301119964403
200,0.0008718566225893
201,0.0003994772555458
202,0.0011631219891087
203,9.453025812213146e-05
204,0.0015219831757935
205,0.0010793179547073
206,0.0014255445368053
207,0.0148748243152322
208,5.759170051723044e-06
209,0.0013691593284275
210,0.0022626331453389
211,0.000105243656626
212,0.0005463731457395
213,0.0013077122737576
214,6.745063177210253e-05
215,8.617197035968834e-05
216,0.0020212730763259
217,0.0001295181886123
218,0.0014700134376944
219,0.0018370574532946
220,0.0002039655593806
221,0.0024741372051996
222,0.0016730518167055
223,0.0008874948590334
224,0.0001845218312721
225,0.0001257699967824
226,0.0008308687678922
227,0.0053446305356414
228,0.0001959527482806
229,0.0015170226543286
230,0.0010390183643556
231,0.0002784878650263
232,0.0015126306280622
233,0.0050789983289326
234,0.0002565663228742
235,0.0011588883701814
236,0.0047809358438374
237,0.0001517829799889
238,0.0023627247469784
239,0.0051895338701474
240,5.3975634432108185e-05
241,0.0031762435738709
242,0.0089893753873961
243,1.1993355181474406e-05
244,0.0022596190192684
245,0.0015014182918934
246,0.000970937443134
247,0.002010585916225
248,0.0128186546388028
249,0.0015566131514183
250,0.0081059038844414
251,0.0054134684793833
252,0.0120592018473403
253,0.0078700760771247
254,0.0058706572827901
255,0.005799930929667
256,0.0072408215939448
257,0.0002686829312834
258,0.0242871455275601
259,0.0218919933864058
260,0.0200434459159865
261,0.0203645473567933
262,0.019365944444808
263,0.018404476915807
264,0.0146894384400189
265,0.0177926600105887
266,0.0299130384802697
267,0.0061203108266838
268,0.0318047966261174
269,0.0441516466811906
270,0.0221162241314044
271,0.0515394633865642
272,0.0704556989661471
273,0.0370766386777917
274,0.0360009824214864
275,0.0212304348903733
276,0.0370645727628412
277,0.0373480606197118
278,0.0468653087423953
279,0.0253800407594509
280,0.040038133530467
281,0.0277720957879548
282,0.0436237410443131
283,0.0396763496943019
284,0.02073709252994
285,0.062596821131552
286,0.0459699847661319
287,0.0478211987489294
288,0.0442186744427915
289,0.0467252739897208
290,0.0397591655338484
291,0.0397628303834884
292,0.0466557807112684
293,0.0539217053875731
294,0.0368094943294964
295,0.041444748056388
296,0.0546633946841803
297,0.0186888954888954
298,0.0492453615135742
299,0.0211481371860199
300,0.0789361016072501
301,0.0337941562139816
302,0.0370369730449872
303,0.0158168367732104
304,0.0383835935290135
305,0.0266943489734193
306,0.0547675660086621
307,0.0405539545050159
308,0.0396914047536291
309,0.031215931128794
310,0.0393800087345698
311,0.0356602943260472
312,0.0290431512334958
313,0.0392638291871398
314,0.0226522294001521
315,0.0599864450999315
316,0.0361816096388152
317,0.044423488942369
318,0.0329257888240182
319,0.0372419156707731
320,0.0468476685239014
321,0.0250026656793248
322,0.0409553482223557
323,0.0587163166039248
324,0.0165955537259074
325,0.0462635459664191
326,0.0462635459664191
