eval,fidelities_cost
0,7.420652205711576e-05
1,4.43850487258469e-08
2,5.326911082866632e-05
3,0.0006127381754069
4,0.0001139895377924
5,0.0019457356612168
6,0.000183162309665
7,0.0003272385143048
8,0.0007830561396352
9,0.0013362681762005
10,0.0005492385686172
11,0.0003968738783124
12,0.0001233358942653
13,0.0049536746512279
14,8.784009070965794e-07
15,0.000254134428869
16,0.0004585704593688
17,4.646436585181371e-06
18,0.0003958826330196
19,1.911438128819534e-05
20,0.0001000358583321
21,0.0002096628469594
22,0.0009095332252431
23,0.0004554239172681
24,0.0005982610846474
25,0.0005236578908577
26,5.616445772505145e-05
27,0.0002868656688217
28,6.659413392774604e-05
29,2.7126743853098133e-06
30,0.0001056825011842
31,1.7960763284465347e-05
32,0.0001381003265317
33,5.598683336360039e-05
34,0.000158709191199
35,0.0005809060884994
36,0.0003684062458177
37,0.000320299938307
38,0.0001058718096096
39,0.0001284199946426
40,0.0001138942767673
41,6.578868221213096e-07
42,3.827450157484307e-05
43,1.1856780492837625e-05
44,8.986348773116577e-06
45,6.485280636730995e-07
46,2.3767123186318217e-05
47,0.0001797765892615
48,0.0008484339087268
49,0.0009981999751506
50,0.0008779660007376
51,0.0005923421135187
52,0.0006357318249331
53,0.0006600584975303
54,0.0009759915092328
55,0.0012106790177523
56,0.0012645642751025
57,0.0012944660533048
58,0.00059253383315
59,0.0010065634095728
60,0.0008380538971962
61,0.0006489846172939
62,0.000548019236559
63,0.0004897481707106
64,0.000488077458228
65,0.0005439291523598
66,0.0005003691590423
67,0.0005907314425986
68,0.0006573719661374
