Iteration,custom_tag,backend,cost_approx,cost_exact,cosine_sim,acc_cost_approx,acc_cost_exact,fidelities,fidelities_cost,fidelities_grad,archt,rhs,qubits,layers,parameters,seed_init,exact,shots,depth,cnots,operator,innerp,cost,optimizer,rotations,entangler,mixer,driver,driver_per,initial_qaoa,sabre,mapomatic,mem,DD
0,ehningen_14nov22,ibmq_ehningen,1.7253407060085373,1.623680318999346,,1.7253407060085373,1.623680318999346,0.003830253750338524,0.003830253750338524,,linear_alternating,hnx,5.0,3.0,29.0,2.0,False,1000.0,44.0,12.0,SatoLiu21,HTest,Sato21_Nonnorm,NFT,ry,cz,rx,rzz,ryy,hadamards,True,False,False,False
1,,,1.9408457931935255,1.9071764326197853,,0.933400017173499,1.0903880496854128,0.022212588129528674,0.0036010924868111133,,,,,,,,,,45.0,14.0,,,,,,,,,,,,,,
2,,,1.4862524567648996,1.5264329669016081,,0.8077705395964324,1.0200437549685348,0.02540301374186068,0.02176611254273761,,,,,,,,,,52.0,16.0,,,,,,,,,,,,,,
3,,,1.5106985661533707,1.1718783023033836,,0.5750319153556146,0.6472514150784601,0.06806006983560277,0.021119975727309233,,,,,,,,,,61.0,18.0,,,,,,,,,,,,,,
4,,,1.8674048070639826,1.6303099332929818,,0.02148703116960617,0.6379447186146954,0.09307207099914454,0.004283136209125767,,,,,,,,,,68.0,20.0,,,,,,,,,,,,,,
5,,,1.846514164760605,1.8174997693123125,,0.03208192469459545,0.5378294587925689,0.12076769699865653,0.0018159538317713859,,,,,,,,,,668.0,222.0,,,,,,,,,,,,,,
6,,,1.1608186554578206,0.664505034716663,,0.029068375422054385,0.30026084609913883,0.21705603555719893,0.07183254094150539,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,1.1868483575283728,0.9581323183882973,,0.0013471696986627492,0.18799559294095478,0.26951278192290684,0.0020542743011689,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,1.1588223913158697,0.749502147011548,,-5.0103497650121013e-05,0.18872917982512838,0.2646538660373843,0.10473024528495874,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,1.3371048706832314,1.1749405263309083,,0.014134011404222956,0.11018953947614873,0.2854660268959417,0.003795206839236612,,,,,,,,,,,,,,,,,,,,,,,,,
