Iteration,custom_tag,backend,cost_approx,cost_exact,cosine_sim,acc_cost_approx,acc_cost_exact,fidelities,fidelities_cost,fidelities_grad,archt,rhs,qubits,layers,parameters,seed_init,exact,shots,depth,cnots,operator,innerp,cost,optimizer,rotations,entangler,mixer,driver,driver_per,initial_qaoa,sabre,mapomatic,DD
0,full_vqa_exact_bfgs_1,simulator,0.6845156542850002,0.6845156542850002,1.0,0.6845156542850002,0.6845156542850002,0.01620155668345393,0.01620155668345393,0.01620155668345393,linear_alternating,hnx,3.0,2.0,11.0,13.0,True,1000.0,,,exact,Statevec,BravoPrieto20_Local,L_BFGS_B,ry,cz,rx,rzz,ryy,hadamards,True,False,False
1,,,0.42613504739240843,0.42613504739240843,1.0,0.42613504739240843,0.42613504739240843,0.03221619731329325,0.03221619731329325,0.03221619731329325,,,,,,,,,,,,,,,,,,,,,,,
2,,,0.34600037510703335,0.34600037510703335,1.0,0.34600037510703335,0.34600037510703335,0.10879943948399051,0.10879943948399051,0.10879943948399051,,,,,,,,,,,,,,,,,,,,,,,
3,,,0.3606438834800691,0.3606438834800691,1.0,0.33411260226784034,0.33411260226784034,0.1367030482150316,0.15236278694861302,0.15236278694861302,,,,,,,,,,,,,,,,,,,,,,,
4,,,0.33411260226784034,0.33411260226784034,1.0000000000000002,0.33271654290866604,0.33271654290866604,0.14589169766598833,0.1367030482150316,0.1367030482150316,,,,,,,,,,,,,,,,,,,,,,,
5,,,0.33271654290866604,0.33271654290866604,1.0,0.33163359759370753,0.33163359759370753,0.18240424396746835,0.14589169766598833,0.14589169766598833,,,,,,,,,,,,,,,,,,,,,,,
6,,,0.33163359759370753,0.33163359759370753,1.0000000000000002,0.3314014738582234,0.3314014738582234,0.226603587177602,0.18240424396746835,0.18240424396746835,,,,,,,,,,,,,,,,,,,,,,,
7,,,0.3314014738582234,0.3314014738582234,1.0,0.3203862393298472,0.3203862393298472,0.7892943101465323,0.226603587177602,0.226603587177602,,,,,,,,,,,,,,,,,,,,,,,
8,,,0.33057299660273426,0.33057299660273426,1.0,0.3201396860616582,0.3201396860616582,0.8032295926189484,0.28112286799326275,0.28112286799326275,,,,,,,,,,,,,,,,,,,,,,,
9,,,0.3269912264745104,0.3269912264745104,0.9999999999999998,0.31157201963657954,0.31157201963657954,0.838733643155186,0.5180155825672887,0.5180155825672887,,,,,,,,,,,,,,,,,,,,,,,
10,,,0.4150219518866842,0.4150219518866842,1.0,0.3047538575658205,0.3047538575658205,0.8581645804711568,0.7045237500223116,0.7045237500223116,,,,,,,,,,,,,,,,,,,,,,,
11,,,0.32648391535792737,0.32648391535792737,1.0000000000000002,0.2718959715719655,0.2718959715719655,0.8949896775650769,0.5450269154833814,0.5450269154833814,,,,,,,,,,,,,,,,,,,,,,,
12,,,0.32594917171277815,0.32594917171277815,1.0,0.24535148279105873,0.24535148279105873,0.940055795536524,0.571376081033204,0.571376081033204,,,,,,,,,,,,,,,,,,,,,,,
13,,,0.33948987544210874,0.33948987544210874,0.9999999999999999,0.20268686246678116,0.20268686246678116,0.9643551035463658,0.8494141237504613,0.8494141237504613,,,,,,,,,,,,,,,,,,,,,,,
14,,,0.32197259716289245,0.32197259716289245,0.9999999999999999,0.09206945788182357,0.09206945788182357,0.9257309438721213,0.7188992169131656,0.7188992169131656,,,,,,,,,,,,,,,,,,,,,,,
15,,,0.3203862393298472,0.3203862393298472,1.0,0.0768784875834226,0.0768784875834226,0.931062060851217,0.7892943101465323,0.7892943101465323,,,,,,,,,,,,,,,,,,,,,,,
16,,,0.762519533104869,0.762519533104869,1.0,0.055345891398835334,0.055345891398835334,0.9265501654327027,0.13437771963048684,0.13437771963048684,,,,,,,,,,,,,,,,,,,,,,,
17,,,0.4462986111770794,0.4462986111770794,1.0,0.03740196593516012,0.03740196593516012,0.9418749444099116,0.04014787164202756,0.04014787164202756,,,,,,,,,,,,,,,,,,,,,,,
18,,,0.3220724934992475,0.3220724934992475,1.0,0.0288652160440935,0.0288652160440935,0.9603671261014315,0.8322952692571924,0.8322952692571924,,,,,,,,,,,,,,,,,,,,,,,
19,,,0.3201396860616582,0.3201396860616582,1.0000000000000002,0.01940861388014676,0.01940861388014676,0.9857134859909704,0.8032295926189484,0.8032295926189484,,,,,,,,,,,,,,,,,,,,,,,
20,,,0.32035178857830526,0.32035178857830526,1.0,0.003787611964883771,0.003787611964883771,0.9803951904960948,0.8432872376842977,0.8432872376842977,,,,,,,,,,,,,,,,,,,,,,,
21,,,0.31157201963657954,0.31157201963657954,1.0,0.001247367309098337,0.001247367309098337,0.9655529733676542,0.838733643155186,0.838733643155186,,,,,,,,,,,,,,,,,,,,,,,
22,,,0.35842193945870293,0.35842193945870293,0.9999999999999998,0.0008121992745526098,0.0008121992745526098,0.9717116523788054,0.7543216837571857,0.7543216837571857,,,,,,,,,,,,,,,,,,,,,,,
23,,,0.3047538575658205,0.3047538575658205,1.0,0.0007551735280503753,0.0007551735280503753,0.9690937522535745,0.8581645804711568,0.8581645804711568,,,,,,,,,,,,,,,,,,,,,,,
24,,,0.2718959715719655,0.2718959715719655,1.0000000000000002,0.0007404123644574808,0.0007404123644574808,0.9687817898438069,0.8949896775650769,0.8949896775650769,,,,,,,,,,,,,,,,,,,,,,,
25,,,0.35271534598557325,0.35271534598557325,1.0,0.0007351086897836287,0.0007351086897836287,0.968708475910582,0.9713878530242701,0.9713878530242701,,,,,,,,,,,,,,,,,,,,,,,
