Iteration,custom_tag,backend,cost_approx,cost_exact,cosine_sim,acc_cost_approx,acc_cost_exact,fidelities,fidelities_cost,fidelities_grad,archt,rhs,qubits,layers,parameters,seed_init,exact,shots,depth,cnots,operator,innerp,cost,optimizer,rotations,entangler,mixer,driver,driver_per,initial_qaoa,sabre,mapomatic,mem,DD
0,ehningen_14nov22,ibmq_ehningen,1.7676929670928556,1.623680318999346,,1.7676929670928556,1.623680318999346,0.003830253750338524,0.003830253750338524,,linear_alternating,hnx,5.0,3.0,29.0,2.0,False,1000.0,44.0,12.0,SatoLiu21,HTest,Sato21_Nonnorm,NFT,ry,cz,rx,rzz,ryy,hadamards,True,True,True,False
1,,,2.1012199281217008,1.9071764326197853,,1.0245839079671815,1.088131193474536,0.02191024383186982,0.0036010924868111133,,,,,,,,,,45.0,14.0,,,,,,,,,,,,,,
2,,,1.4230298882547834,1.5264329669016081,,0.5102032571189912,1.0102388204553736,0.025647888674564,0.02176611254273761,,,,,,,,,,52.0,16.0,,,,,,,,,,,,,,
3,,,1.4646627567174466,1.1628631841622261,,0.3987250202735567,0.6301560611008324,0.06875934926684622,0.022054765867230215,,,,,,,,,,61.0,18.0,,,,,,,,,,,,,,
4,,,1.7663358166727743,1.6497771855545866,,0.0619614865173286,0.692579477494005,0.10233358173937263,0.0036996764733621705,,,,,,,,,,68.0,20.0,,,,,,,,,,,,,,
5,,,1.8645311843054388,1.8353220878686536,,0.06422118491411681,0.8514159455533492,0.015537469444080194,0.0025859543232388386,,,,,,,,,,668.0,222.0,,,,,,,,,,,,,,
6,,,1.165004879534494,0.6442967864025714,,0.04018357443476209,0.8418056333127804,0.017091260937346146,0.07691636101167895,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,1.249178141591379,0.8617641586584068,,0.0004975594904990912,0.7763535945048792,0.023697347411066286,0.0029639258337448176,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,1.1047543677263596,0.7616153157192445,,0.00026337254738905005,0.7434316570504976,0.025868055426798212,0.10010464902409057,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,1.0270611922650426,0.9678261458442735,,5.7005755929080176e-05,0.7320331186259798,0.03180396267137225,0.0012299490950680157,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,1.279013338915188,0.6828536737594018,,0.0005588862784030461,0.6290093145820715,0.047731448637481556,0.17416509766704596,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,1.4394334727805702,1.093595008024239,,0.000630918820494655,0.6309485516024431,0.04374916864795794,0.037054450080267747,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,1.5176242281843042,1.4904770473907873,,0.0002809228020947367,0.04028988520092307,0.1316129145057939,0.00026290911927992245,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,1.5160661979420664,1.562936563257829,,0.0003195902522128783,-0.04064578547741826,0.17309723324820198,0.0001284243845462884,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,1.2501944993245477,0.910911771753042,,0.00042967640073242824,-0.24086330093721994,0.1784382254777354,0.03850134926324542,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,1.6968236484222954,1.546217802318182,,0.00042967640073242824,-0.24823244402149444,0.1775801215182395,0.0034791860903126545,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,1.4350464897132318,1.0929228201418115,,,-0.2642837875087446,0.17780018628548314,0.02519159417782786,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,1.1418372993223034,0.8727825282552447,,,-0.29353480983133606,0.19476669750895897,0.0005172820364742287,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,1.0624848132280766,0.7116820884666442,,,-0.334833175404192,0.1959981540458702,0.04190696147018403,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,1.0245839079671815,0.7320331186259798,,,-0.3638373092156038,0.20323034635084267,0.03180396267137225,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,1.082632576084528,0.8010294891758568,,,-0.37736149008321396,0.2209536915442789,0.055043065031601425,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,1.488064853863057,1.5354364813142944,,,-0.2832742070621507,0.1604001063748139,0.0003095323612568001,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,1.3800657415262276,1.1956493347703723,,,-0.2989228884021223,0.1612501869889875,0.04772219995303873,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,1.2458193314639618,1.1437942319127703,,,-0.4273253941799359,0.19366247347235177,0.008193253446946887,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,0.7211664413583757,0.00939933657887272,,,-0.4279368551892206,0.19397835586652998,0.15173828852601917,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,1.516956190222919,1.6133854554756437,,,-0.3648927693535133,0.13852742372493904,0.008786215102798967,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,0.7608997967860109,-0.32761507729644695,,,-0.3665949702050923,0.13893750752619213,0.40541147708935865,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,0.8002308856146613,0.8291260210350926,,,-0.37252729186382183,0.14088327412594143,0.015292765608998114,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,1.1279656761528902,0.4225299799722224,,,-0.4056213709902324,0.15372001924524709,0.1217124605946175,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,2.1273931991354282,1.909446170715185,,,-0.40793431001385855,0.15503406032679065,0.05736494209305224,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,1.3794461783733134,0.720777102556206,,,-0.1365827214132713,0.15503406032679065,0.08261508325086409,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,1.5272213585865153,0.9534452658663957,,,-0.13649384306452067,0.15504195584446628,0.09607704583428528,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,1.0211658568254531,0.5540278519924696,,,-0.13724291448260575,0.15571921106771053,0.1032880711385822,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,1.4304173747642845,0.9820882558328584,,,-0.13745301826963507,0.1558484778308671,0.0753879197287129,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,0.76161474999833,0.3364651993722801,,,-0.13640654438152836,0.15308278957337798,0.024861761281076807,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,0.673910298739766,-0.07177265288155632,,,-0.13924792819535955,0.15833049681276562,0.19241052844202453,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,1.2903976081917243,0.6450572083469064,,,-0.1396624340400223,0.15879728723252182,0.11420076626801592,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,1.7128167929751676,1.3147275370779679,,,0.18524024392702645,0.09465402740293807,0.08190475407004061,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,0.5102032571189912,-0.334833175404192,,,0.1777505326779672,0.09267617175457589,0.1959981540458702,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,0.8314196073119405,0.12255492438977002,,,0.17433622775173063,0.07990257481801087,0.15354608461459737,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,0.9707319701587511,0.6409815161415431,,,0.16648468653944073,0.13425707126029657,0.05487143048882832,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,0.6561286489812364,-0.0514852959900195,,,0.1652712874601762,0.13622785485110697,0.20077518431915223,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,0.7600966664978056,0.21241763459290788,,,0.16489727876123506,0.13935423086592685,0.03589632650583547,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,0.6467216932259382,-0.8318636753325829,,,0.022170463332207308,0.005592228268831988,0.63385563159232,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,0.5953713943555581,0.425906935208908,,,0.021323114785738357,0.0056501029833250435,0.017263164113279262,,,,,,,,,,,,,,,,,,,,,,,,,
45,,,1.5285889041809686,0.9272239408655927,,,0.018341979805987247,0.00590126617077664,0.0953338232538066,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,1.6933440926092997,1.4743133535061068,,,0.02630212985371767,0.005518710576831701,0.06637348487134022,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,1.082674984784359,0.666881489261138,,,-0.04534340790314407,0.19654467200118447,0.020471750306441466,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,0.6409634372893095,-0.22328556372690392,,,-0.04670083024124423,0.19531118097823957,0.18046492899988636,,,,,,,,,,,,,,,,,,,,,,,,,
49,,,0.8063173506082637,0.3179942883477348,,,-0.04881178420251933,0.19497662663863163,0.08348983334275016,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,0.7879945143965893,0.23815520271701374,,,-0.13870341495056315,0.38853116154675665,0.11116108424136635,,,,,,,,,,,,,,,,,,,,,,,,,
51,,,0.5472178998598018,-0.3083651634555577,,,-0.14451671267712998,0.43370088124746814,0.14714384043231543,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,0.43472307316867476,-0.2140102818229625,,,-0.15267504128894382,0.44180677211137503,0.05724935990613166,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,0.9211327921416304,0.5091691259960783,,,-0.15091766643880836,0.43806866888642315,0.05252300297832555,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,0.8970914915277682,0.3369140614275792,,,-0.14933492588721442,0.43847199236700424,0.08831655989224155,,,,,,,,,,,,,,,,,,,,,,,,,
55,,,0.6607214871474673,0.13783355476234002,,,-0.16239105500883652,0.4780446816549599,0.03962600474214788,,,,,,,,,,,,,,,,,,,,,,,,,
56,,,0.6317692414540951,-0.11152214448996745,,,-0.1576056751407703,0.46727945082155964,0.1076336648849113,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,0.3987250202735567,-0.37252729186382183,,,-0.10635193106690037,0.2805635892518842,0.14088327412594143,,,,,,,,,,,,,,,,,,,,,,,,,
58,,,0.5781394280333843,-0.08797859833182087,,,-0.09104229661156263,0.21293189079982933,0.03431469992658263,,,,,,,,,,,,,,,,,,,,,,,,,
59,,,0.43873949543556634,-0.35184665384533326,,,-0.09153288640947428,0.19976619920795832,0.11942180088327632,,,,,,,,,,,,,,,,,,,,,,,,,
60,,,0.49631003647125005,-1.001846398467943,,,0.005225492576376935,0.19976619920795832,0.6734398234760323,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,0.4973408853451363,0.5049764030681222,,,0.005228942801286286,0.19985495635775466,0.07084169738109992,,,,,,,,,,,,,,,,,,,,,,,,,
62,,,2.5719968393951254,-0.5820897294507853,,,0.005226819347701642,0.19969487493685514,0.15503406032679065,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,0.012314002949992001,0.10776954318325091,,,0.005225672890671307,0.19915417041423722,0.15503406032679065,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,0.12605163109940642,0.020293299484167984,,,-0.0012037815390064056,0.05457343378719507,0.07639714689294407,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,0.11242087881031963,0.025464971487648147,,,0.0011453679991430853,0.016405276775162216,0.07864506183942267,,,,,,,,,,,,,,,,,,,,,,,,,
66,,,0.10430267383861859,0.013240285430346542,,,0.0007756458999089449,0.02295481475302331,0.06112459685644258,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,0.07249238500889632,-0.0360943637546077,,,0.0016549582504245997,0.008530583933627978,0.09586324097278918,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,0.09106792037656505,-0.01704919737859716,,,0.0017580399780082736,0.008203437482057822,0.0648842493113773,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,0.08384867573080103,-0.06792494825306802,,,0.0004469501368281232,0.03253199725516678,0.09201686266353325,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,0.06686767409509242,-0.12447653145235371,,,0.0002541326808242996,0.037242472169279166,0.2564425468150664,,,,,,,,,,,,,,,,,,,,,,,,,
71,,,0.052063341093835515,0.010700291204006701,,,0.0002646168830248679,0.037543011627554405,0.0026932675635315956,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,0.025236304837921074,0.08649196208859174,,,-4.819434226138737e-05,0.047783598631580465,0.018105263415556648,,,,,,,,,,,,,,,,,,,,,,,,,
73,,,0.011494150341816155,-0.265841408546776,,,0.0013330974834026,0.003996971961751289,0.47317629523921767,,,,,,,,,,,,,,,,,,,,,,,,,
74,,,0.06711109247754055,-0.09634122652229787,,,0.001343356516017991,0.00391641485365874,0.11801112531782544,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,0.07666775473708698,-0.015651552487126213,,,0.0013159446824827846,0.0018528904535005792,0.048048166234734756,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,0.0619614865173286,-0.1396624340400223,,,0.0012579800421763294,0.0022133809738208205,0.15879728723252182,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,0.07080767023119817,-0.004549868218479568,,,0.0012360753092613113,0.002086704285233024,0.04907375698546818,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,0.04594282387384832,-0.08600010924757465,,,0.0011574016160762206,0.0018361186509385122,0.11698405908077916,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,0.086323133785423,0.1579340967429697,,,0.0017695040411841816,2.6542731645412615e-07,0.04783468896463753,,,,,,,,,,,,,,,,,,,,,,,,,
80,,,0.12313985306597633,0.20719591311526694,,,0.002222047110839666,0.0006646543940999938,0.046822046838838526,,,,,,,,,,,,,,,,,,,,,,,,,
81,,,0.09711645233316606,0.14010321229205222,,,0.003946664021309411,0.019643360741196065,0.0032718264105893262,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,0.11072267359147023,0.23166889985686948,,,0.0039057802987919363,0.022518346840604886,0.2378762030862152,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,0.08616050722471927,0.12122653194541402,,,0.0038467790517757545,0.022347900100151866,0.00017924162636119982,,,,,,,,,,,,,,,,,,,,,,,,,
84,,,0.03932596229549274,0.15785627770589913,,,0.0034711886015112623,0.012473013515926801,0.14928042285404855,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,0.1024349866125471,0.1890648146749532,,,0.003819639091508187,0.017673915841925552,0.09130604603895963,,,,,,,,,,,,,,,,,,,,,,,,,
86,,,0.11900822142360244,0.20748906621188787,,,0.0038281091003233444,0.01584310275688145,0.046662307233873476,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,0.07375470333871442,0.17239910005534614,,,0.003813764153605642,0.010690905247097832,0.11471248547563852,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,0.08141169132387499,0.18294205711078487,,,0.004076083398478928,0.014699251141422969,0.033591772649596174,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,0.05685672018826507,0.3141079137292652,,,0.004208120859398496,0.015589194516850821,0.39662762527616646,,,,,,,,,,,,,,,,,,,,,,,,,
90,,,0.025009728861177617,-0.05498400788447938,,,0.0026552637860829827,0.015589194516850821,0.010374508204918345,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,0.12304244514465444,0.0913526722671686,,,0.0020126337910737896,0.013153252355158402,0.004316592907132663,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,0.13247060741760983,0.13403500562252932,,,0.0020058093276488762,0.012918075852206794,0.001604467741282083,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,0.1418221519966989,0.12791581212341568,,,0.0017631882597400623,0.0060342103637378965,0.0016741641969916644,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,0.08956314652061644,0.0824910838576089,,,0.0015176749994954522,0.0020384957798995503,0.004275312686421102,,,,,,,,,,,,,,,,,,,,,,,,,
95,,,0.06422118491411681,0.018341979805987247,,,0.0017867048985451524,0.0037890063348600574,0.00590126617077664,,,,,,,,,,,,,,,,,,,,,,,,,
96,,,0.07237136279923567,0.08520893458991556,,,0.0019447648271044128,0.004990685008723644,0.003089869017303794,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,0.10036002853599715,0.09997563492780218,,,0.0021381114753626688,0.006604769539199869,0.002814607022490618,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,0.041758838892574944,-0.029360169638182523,,,0.0021822611447380185,0.009527369493249416,0.07194583635145058,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,0.04822862075130804,0.08907875400575933,,,0.0019504299842442222,0.005343299565749786,0.1393426931326469,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,0.13397936466215654,0.06249335611363011,,,-0.0016906261889128803,0.008471393564798112,0.0899229475758223,,,,,,,,,,,,,,,,,,,,,,,,,
101,,,0.08901258781709932,0.029282424624658753,,,-0.0017403170611217287,0.00905470191458149,0.1069923321433793,,,,,,,,,,,,,,,,,,,,,,,,,
102,,,0.06186304870934574,-0.03243427091570199,,,-0.0013453944048994481,0.003590021460387071,0.0999057222960233,,,,,,,,,,,,,,,,,,,,,,,,,
103,,,0.07054951211122366,0.02400460438448095,,,-0.001338815806437381,0.0035087821252462606,0.09543108747201202,,,,,,,,,,,,,,,,,,,,,,,,,
104,,,0.06085677224192433,0.141123936345895,,,-0.0012278863276610572,0.002884497499498534,0.0034896846754610333,,,,,,,,,,,,,,,,,,,,,,,,,
105,,,0.022889102109041316,-0.183927207286584,,,-0.0012646233240780874,0.0030680186411695754,0.4672213600585908,,,,,,,,,,,,,,,,,,,,,,,,,
106,,,0.03277240622235924,-0.12082624456777363,,,-0.001307171271944799,0.003586446911120724,0.40710834711019706,,,,,,,,,,,,,,,,,,,,,,,,,
107,,,0.04709246819277195,-0.05016090082689963,,,-0.0012995168443026897,0.0018371815938291339,0.05927323851278483,,,,,,,,,,,,,,,,,,,,,,,,,
108,,,0.15274719685216168,0.06125388316015729,,,-0.0011816519804428533,0.0013765786277543592,0.1597789398231165,,,,,,,,,,,,,,,,,,,,,,,,,
109,,,0.10510970464802354,-0.062186875714284245,,,0.002351044356563455,0.041794227340254626,0.2826203380435543,,,,,,,,,,,,,,,,,,,,,,,,,
110,,,0.08055163609446012,-0.08863131119726422,,,0.0027405726666394673,0.04674339215571411,0.2503745037912119,,,,,,,,,,,,,,,,,,,,,,,,,
111,,,0.06882819592509287,-0.047412056041417405,,,0.002621273950850915,0.03998904959526956,0.1932770346246956,,,,,,,,,,,,,,,,,,,,,,,,,
112,,,0.07599467845530648,-0.09076992164869283,,,0.0030545974563482283,0.05706886756489973,0.20158157186963688,,,,,,,,,,,,,,,,,,,,,,,,,
113,,,0.060982128097098284,-0.07110234102214716,,,0.0032409724626368337,0.06731847628657212,0.23721158255501673,,,,,,,,,,,,,,,,,,,,,,,,,
114,,,0.04018357443476209,-0.14933492588721442,,,0.0031498472036778358,0.06331852038072168,0.43847199236700424,,,,,,,,,,,,,,,,,,,,,,,,,
115,,,0.05078793943744999,-0.030438102963579662,,,0.003270710468199597,0.06698759733108,0.10406005835468991,,,,,,,,,,,,,,,,,,,,,,,,,
116,,,0.043892017796168796,-0.14811542904793437,,,0.0031423521454427288,0.06257948328833828,0.37683571480521355,,,,,,,,,,,,,,,,,,,,,,,,,
117,,,0.059690793510677964,-0.013762731242398935,,,0.003117363605758366,0.05990768171869504,0.14899666582573692,,,,,,,,,,,,,,,,,,,,,,,,,
118,,,0.06404433983691588,-0.12746538419585068,,,0.0009567473762156817,0.003742600762097314,0.35022411496954986,,,,,,,,,,,,,,,,,,,,,,,,,
119,,,0.03741270930369294,-0.0672315531082467,,,0.0015133507989547156,0.013638468055246367,0.15980457420682595,,,,,,,,,,,,,,,,,,,,,,,,,
120,,,0.0459200178803067,-0.1378449858541668,,,-0.0016259979141265554,0.013638468055246367,0.3214552345993358,,,,,,,,,,,,,,,,,,,,,,,,,
121,,,0.05382087218574106,-0.01925439301435936,,,-0.0016259979141265554,0.013638468055246367,0.027090722042549066,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,0.07797922615305451,-0.10488115690365642,,,,,0.34163046839808003,,,,,,,,,,,,,,,,,,,,,,,,,
123,,,0.04835117605723509,-0.06091509669146773,,,,,0.047112521373419425,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,0.054013861406607494,-0.045549594021749004,,,,,0.18968481695361342,,,,,,,,,,,,,,,,,,,,,,,,,
125,,,1.3708400600409103,0.12942218308447195,,,,,0.19976619920795832,,,,,,,,,,,,,,,,,,,,,,,,,
126,,,0.6096928611130218,0.6900758300464247,,,,,0.19976619920795832,,,,,,,,,,,,,,,,,,,,,,,,,
127,,,-0.0007698499531491693,0.004873685389016472,,,,,0.11924313351361074,,,,,,,,,,,,,,,,,,,,,,,,,
128,,,-0.000398303844945469,0.002882273637598186,,,,,0.08223689617171842,,,,,,,,,,,,,,,,,,,,,,,,,
129,,,0.0007132183627104482,0.004268588616196179,,,,,0.12320704919663847,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,0.00015268835517478777,0.0034496811005813987,,,,,0.07908330442175969,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,0.0007369414859394415,0.003972227277547187,,,,,0.16374238150164494,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,-1.3175692150993118e-05,0.003631051237483143,,,,,0.05167527574951606,,,,,,,,,,,,,,,,,,,,,,,,,
133,,,0.0004975594904990912,0.005225672890671307,,,,,0.19915417041423722,,,,,,,,,,,,,,,,,,,,,,,,,
134,,,0.0005975687165892827,0.004433735122823589,,,,,0.07975401664636654,,,,,,,,,,,,,,,,,,,,,,,,,
135,,,-0.0004952863237592097,0.003126691053328834,,,,,0.12159810936672698,,,,,,,,,,,,,,,,,,,,,,,,,
136,,,0.00041868615365531095,-0.006029090120978682,,,,,0.14504416688844934,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,-0.0004835548020867967,0.004427260103060266,,,,,0.0025475050343137734,,,,,,,,,,,,,,,,,,,,,,,,,
138,,,0.0006390441265680724,0.004341799582813522,,,,,0.018725030797058288,,,,,,,,,,,,,,,,,,,,,,,,,
139,,,0.00026542330226593476,-0.002661581157562084,,,,,0.10110890885556369,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,0.0004924333965149451,-0.0036233399709909757,,,,,0.14389359738612392,,,,,,,,,,,,,,,,,,,,,,,,,
141,,,-0.0001245220140311775,0.004757934206067629,,,,,0.027247368870514602,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,0.00033474894322769604,-0.0004030024801267663,,,,,0.008346939388596953,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,0.00013305855482596964,0.0028374066959673833,,,,,0.001541097884198192,,,,,,,,,,,,,,,,,,,,,,,,,
144,,,0.0011270050189852564,0.004101351689050591,,,,,0.02421393107637092,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,-0.0005232585602436233,-0.0016074205589790879,,,,,0.08048432016354055,,,,,,,,,,,,,,,,,,,,,,,,,
146,,,-0.00018267820492985388,0.002472932826793681,,,,,0.00017611916048444732,,,,,,,,,,,,,,,,,,,,,,,,,
147,,,-0.0004022847322728003,-0.001665939443360248,,,,,0.07201034737163647,,,,,,,,,,,,,,,,,,,,,,,,,
148,,,0.0006562499805283569,8.562315534957689e-05,,,,,0.01430600026602088,,,,,,,,,,,,,,,,,,,,,,,,,
149,,,0.0003985657031245532,0.0005122819827042785,,,,,0.02350444880270711,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,-0.00022744158450209556,-0.0017623114165124546,,,,,0.0910004030584623,,,,,,,,,,,,,,,,,,,,,,,,,
151,,,0.0003118345443005991,0.0021718318931382664,,,,,0.0007642150983568993,,,,,,,,,,,,,,,,,,,,,,,,,
152,,,0.00026337254738905005,-4.819434226138737e-05,,,,,0.047783598631580465,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,-0.0002275895851710524,0.0013542027358214588,,,,,0.003561813926513591,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,0.0007830821015013343,-0.0013495190782762336,,,,,0.06222954918114119,,,,,,,,,,,,,,,,,,,,,,,,,
155,,,1.6229779656370717e-05,0.0012361465306704406,,,,,0.0012650005262310221,,,,,,,,,,,,,,,,,,,,,,,,,
156,,,6.426664316298143e-05,0.0009321083880187365,,,,,0.002898962289415223,,,,,,,,,,,,,,,,,,,,,,,,,
157,,,-0.00045121708180957226,0.0012435454951047204,,,,,0.0010818314469768834,,,,,,,,,,,,,,,,,,,,,,,,,
158,,,0.000303959428018901,0.0009254785009829099,,,,,0.0030927022069328325,,,,,,,,,,,,,,,,,,,,,,,,,
159,,,-0.00026678868479221974,0.0010179270797911696,,,,,0.0020382393842972592,,,,,,,,,,,,,,,,,,,,,,,,,
160,,,0.00038758159284525706,0.001161428537396387,,,,,0.00024737819116980154,,,,,,,,,,,,,,,,,,,,,,,,,
161,,,0.0006818571909757833,0.00028414926326320565,,,,,8.832094635853392e-05,,,,,,,,,,,,,,,,,,,,,,,,,
162,,,0.0007999015680543336,0.0016240309900488127,,,,,0.005765644055270843,,,,,,,,,,,,,,,,,,,,,,,,,
