Iteration,custom_tag,backend,cost_approx,cost_exact,cosine_sim,acc_cost_approx,acc_cost_exact,fidelities,fidelities_cost,fidelities_grad,archt,rhs,qubits,layers,parameters,seed_init,exact,shots,depth,cnots,operator,innerp,cost,optimizer,rotations,entangler,mixer,driver,driver_per,initial_qaoa,sabre,mapomatic,DD
0,full_vqa_exact_bfgs_1,simulator,0.18146668433751093,0.18146668433751093,1.0000000000000002,0.18146668433751093,0.18146668433751093,0.03809055571665949,0.03809055571665949,0.03809055571665949,linear_alternating,hn,5.0,3.0,29.0,14.0,True,1000.0,,,exact,Statevec,Sato21_Nonnorm,L_BFGS_B,ry,cz,rx,rzz,ryy,hadamards,True,False,False
1,,,0.27883151439790177,0.27883151439790177,1.0000000000000002,-0.003837665849335419,-0.003837665849335419,0.03283098966002607,0.02642904166676076,0.02642904166676076,,,,,,,,,,,,,,,,,,,,,,,
2,,,-0.003837665849335419,-0.003837665849335419,1.0000000000000002,-0.11217614237676801,-0.11217614237676801,0.27174356450773457,0.03283098966002607,0.03283098966002607,,,,,,,,,,,,,,,,,,,,,,,
3,,,-0.004071567533310754,-0.004071567533310754,1.0000000000000002,-0.11472050702126618,-0.11472050702126618,0.26423609810469634,0.033995568478536686,0.033995568478536686,,,,,,,,,,,,,,,,,,,,,,,
4,,,-0.0050888354515131635,-0.0050888354515131635,1.0000000000000002,-0.557765511196391,-0.557765511196391,0.6170294455966634,0.03889920980801611,0.03889920980801611,,,,,,,,,,,,,,,,,,,,,,,
5,,,-0.010535267962197087,-0.010535267962197087,0.9999999999999998,-0.5923913643735879,-0.5923913643735879,0.6083027424133037,0.062439938154419374,0.062439938154419374,,,,,,,,,,,,,,,,,,,,,,,
6,,,-0.05407806970864479,-0.05407806970864479,1.0,-0.6846913247267524,-0.6846913247267524,0.6516385137173613,0.19996943742181736,0.19996943742181736,,,,,,,,,,,,,,,,,,,,,,,
7,,,0.17897506560626814,0.17897506560626814,1.0000000000000002,-0.9823254327665424,-0.9823254327665424,0.7060086040372745,0.0060990676023770125,0.0060990676023770125,,,,,,,,,,,,,,,,,,,,,,,
8,,,-0.09488980139752293,-0.09488980139752293,1.0000000000000002,-1.2018510317622086,-1.2018510317622086,0.7670049493841392,0.27881178460921624,0.27881178460921624,,,,,,,,,,,,,,,,,,,,,,,
9,,,-0.11217614237676801,-0.11217614237676801,0.9999999999999998,-1.6133573119752724,-1.6133573119752724,0.8551800081664086,0.27174356450773457,0.27174356450773457,,,,,,,,,,,,,,,,,,,,,,,
10,,,-0.02746717783673698,-0.02746717783673698,1.0,-2.0383142067340345,-2.0383142067340345,0.8733560310184999,0.13746513679904157,0.13746513679904157,,,,,,,,,,,,,,,,,,,,,,,
11,,,-0.11472050702126618,-0.11472050702126618,1.0000000000000002,-2.6018305241508584,-2.6018305241508584,0.8765311581752654,0.26423609810469634,0.26423609810469634,,,,,,,,,,,,,,,,,,,,,,,
12,,,-0.2895564660638735,-0.2895564660638735,1.0,-3.064012368441801,-3.064012368441801,0.8287538131948607,0.4722037761602584,0.4722037761602584,,,,,,,,,,,,,,,,,,,,,,,
13,,,0.3693106427142386,0.3693106427142386,1.0,-3.3175007874555287,-3.3175007874555287,0.8526575774564186,0.24207852404201308,0.24207852404201308,,,,,,,,,,,,,,,,,,,,,,,
14,,,-0.557765511196391,-0.557765511196391,1.0,-3.5684058185053416,-3.5684058185053416,0.8780063436291682,0.6170294455966634,0.6170294455966634,,,,,,,,,,,,,,,,,,,,,,,
15,,,1077.7619874755421,1077.7619874755421,1.0000000000000002,-3.8451614926305853,-3.8451614926305853,0.9004248806305909,0.0011198883432945806,0.0011198883432945806,,,,,,,,,,,,,,,,,,,,,,,
16,,,44.63592373512172,44.63592373512172,0.9999999999999999,-4.073052742089825,-4.073052742089825,0.9113940093464938,0.0046855415364296625,0.0046855415364296625,,,,,,,,,,,,,,,,,,,,,,,
17,,,-0.5425434587688288,-0.5425434587688288,1.0,-4.275612619301433,-4.275612619301433,0.8742584910399995,0.5556015245304146,0.5556015245304146,,,,,,,,,,,,,,,,,,,,,,,
18,,,-0.5923913643735879,-0.5923913643735879,0.9999999999999998,-4.690483947101786,-4.690483947101786,0.89205399712182,0.6083027424133037,0.6083027424133037,,,,,,,,,,,,,,,,,,,,,,,
19,,,-0.6846913247267524,-0.6846913247267524,0.9999999999999999,-4.9185336672654545,-4.9185336672654545,0.8927778698674859,0.6516385137173613,0.6516385137173613,,,,,,,,,,,,,,,,,,,,,,,
