Iteration,custom_tag,backend,cost_approx,cost_exact,cosine_sim,acc_cost_approx,acc_cost_exact,fidelities,fidelities_cost,fidelities_grad,archt,rhs,qubits,layers,parameters,seed_init,exact,shots,depth,cnots,operator,innerp,cost,optimizer,rotations,entangler,mixer,driver,driver_per,initial_qaoa,sabre,mapomatic,mem,DD
0,ehningen_15nov22,ibmq_ehningen,8.381088564276507,8.740515872087856,0.9913465644255919,8.381088564276507,8.740515872087856,0.007823531314619193,0.007823531314619193,0.007823531314619193,linear_alternating,hnx,5.0,3.0,29.0,4.0,False,10000.0,44.0,12.0,SatoLiu21,HTest,Sato21_Nonnorm,L_BFGS_B,ry,cz,rx,rzz,ryy,hadamards,True,True,True,False
1,,,2.7775104209757884,2.847838520831089,0.9699351161667451,2.7775104209757884,2.847838520831089,0.007428350198612869,0.007428350198612869,0.007428350198612869,,,,,,,,,45.0,14.0,,,,,,,,,,,,,,
2,,,0.7041768890599471,0.7314126261010854,0.8187148934892232,0.7041768890599471,0.7314126261010854,0.013214761281322443,0.013214761281322443,0.013214761281322443,,,,,,,,,52.0,16.0,,,,,,,,,,,,,,
3,,,0.2585145920590417,0.3183220885211991,0.7529420281159047,0.2585145920590417,0.3183220885211991,0.017861692984960504,0.017861692984960504,0.017861692984960504,,,,,,,,,61.0,18.0,,,,,,,,,,,,,,
4,,,0.005733743257388276,0.02367993091348663,0.9208258327220459,0.005733743257388276,0.02367993091348663,0.025421635900271185,0.025421635900271185,0.025421635900271185,,,,,,,,,68.0,20.0,,,,,,,,,,,,,,
5,,,0.00032288585258790324,0.0024842917260709143,-0.9959945071479814,0.00032288585258790324,0.0024842917260709143,0.025712831207935122,0.025712831207935122,0.025712831207935122,,,,,,,,,704.0,222.0,,,,,,,,,,,,,,
6,,,-0.0001008608458131808,0.0038602855766151105,0.9933225687643434,-0.0001008608458131808,0.0038602855766151105,0.025731308896306062,0.025731308896306062,0.025731308896306062,,,,,,,,,,,,,,,,,,,,,,,,
7,,,0.00022933931555366665,0.0029149725095959445,0.9962786719385035,-0.0001008608458131808,0.0038602855766151105,0.025731308896306062,0.025718681501031508,0.025718681501031508,,,,,,,,,,,,,,,,,,,,,,,,
8,,,0.0003716298942888052,0.0038265386227117632,0.9932731724786796,,,,0.025730863025168176,0.025730863025168176,,,,,,,,,,,,,,,,,,,,,,,,
9,,,0.0005315579107315635,0.0038602855766151105,0.9857853731615014,,,,0.025731308896306062,0.025731308896306062,,,,,,,,,,,,,,,,,,,,,,,,
