Iteration,custom_tag,backend,cost_approx,cost_exact,cosine_sim,acc_cost_approx,acc_cost_exact,fidelities,fidelities_cost,fidelities_grad,archt,rhs,qubits,layers,parameters,seed_init,exact,shots,depth,cnots,operator,innerp,cost,optimizer,rotations,entangler,mixer,driver,driver_per,initial_qaoa,sabre,mapomatic,mem,DD
0,ehningen_14nov22,ibmq_ehningen,8.059433228238765,8.740515872087856,,8.059433228238765,8.740515872087856,0.007823531314619193,0.007823531314619193,,linear_alternating,hnx,5.0,3.0,29.0,4.0,False,1000.0,44.0,12.0,SatoLiu21,HTest,Sato21_Nonnorm,NFT,ry,cz,rx,rzz,ryy,hadamards,True,False,False,False
1,,,4.581725475308979,4.770058506019903,,0.6891774284902241,4.530414641518227,0.001449658749998874,0.0023722015849653253,,,,,,,,,,45.0,14.0,,,,,,,,,,,,,,
2,,,10.039811856340101,10.287761114593232,,0.012113529994887833,3.9599100355477805,0.00037632965506302174,0.00583435768700689,,,,,,,,,,52.0,16.0,,,,,,,,,,,,,,
3,,,4.854971510303147,4.59707478691876,,-0.00036119876196989773,3.7829084079259268,0.0003374018030424367,7.646980151066749e-05,,,,,,,,,,61.0,18.0,,,,,,,,,,,,,,
4,,,7.684894107269034,7.574075844931535,,0.001546635785859776,3.73682329583649,0.00010340317733181595,0.003917509625213728,,,,,,,,,,68.0,20.0,,,,,,,,,,,,,,
5,,,4.8093666748915656,3.4317680836608093,,0.001546635785859776,3.6270398113951003,0.002665513811736264,0.06153610292334337,,,,,,,,,,668.0,222.0,,,,,,,,,,,,,,
6,,,5.236912139899914,5.6530726320581675,,,3.5873640924215797,0.0030293612265325535,0.0758998930864337,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,4.801735166939726,4.318294568615188,,,3.6127290287804508,0.0026679504645784786,0.0012635302679006608,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,5.329516359548351,4.718348061673538,,,2.8057304033438997,0.0005899902345287379,0.00378509837567681,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,4.439669964223131,3.5931961271980883,,,2.722920343754479,0.001408061572818923,0.14520451603161155,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,4.629337836345972,5.717828446928264,,,2.6902299661824634,0.001053630895610243,0.13445153832979054,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,6.651597652032696,6.311841843864309,,,2.722329755470602,0.00030787820880838495,0.01050218965215032,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,7.087004624317696,7.733003260762296,,,2.5885414995252654,0.0013917412790426906,0.0008682631303458524,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,5.378017483735645,4.427225009546149,,,2.5928774539887645,0.001582710493477139,0.015262927021140217,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,5.222599291246354,5.36808783314814,,,2.585830022067928,0.0014722312837252543,0.00208898573332156,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,5.02876338972217,4.33692045259188,,,2.470680126075373,0.0031997430259103994,0.0028667653005771906,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,3.1527885186224553,2.795419150049631,,,2.50605209712752,0.006155104279192483,0.00038044771296417724,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,4.272498021406013,3.1470295882561334,,,2.2022600278571622,0.006198128372309441,0.029878254409186098,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,4.585954908810141,4.765535873570095,,,2.216518727356914,0.006432179894641297,0.019182923235617877,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,4.614963583592593,3.9785283407159144,,,2.186654394170181,0.007682289586174163,0.0026598215343271773,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,4.913770431893183,4.6906252168015605,,,2.0589532190683695,0.006795875853637258,0.01094965822237284,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,5.181836866136072,4.3392664023174135,,,2.011017115842381,0.005155601149042026,0.01036712533718676,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,4.307023487389724,4.283127006281755,,,1.8504185120400656,0.0051567790503261705,0.0031263933098711004,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,3.870789156054244,3.9420139684999764,,,1.9427229571560565,0.0066572671333099956,0.027577071978838054,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,5.272050582683767,5.181559563069781,,,1.9154467354919347,0.006409942347056803,0.036434371710676726,,,,,,,,,,,,,,,,,,,,,,,,,
