Iteration,custom_tag,backend,cost_approx,cost_exact,cosine_sim,acc_cost_approx,acc_cost_exact,fidelities,fidelities_cost,fidelities_grad,archt,rhs,qubits,layers,parameters,seed_init,exact,shots,depth,cnots,operator,innerp,cost,optimizer,rotations,entangler,mixer,driver,driver_per,initial_qaoa,sabre,mapomatic,mem,DD
0,ehningen_16nov22,ibmq_ehningen,145.49300133358713,134.3018589721113,,145.49300133358713,134.3018589721113,0.03835050755255471,0.03835050755255471,,linear_alternating,hnx,5.0,3.0,29.0,1.0,False,10000.0,44.0,12.0,SatoLiu21,HTest,Sato21_Nonnorm,POWELL,ry,cz,rx,rzz,ryy,hadamards,True,False,False,False
1,,,145.82134816698598,134.3018589721113,,67.02892769090278,40.00706216850569,0.08933447640749594,0.03835050755255471,,,,,,,,,,45.0,14.0,,,,,,,,,,,,,,
2,,,162.1049523078219,155.08416280157527,,,,,0.033529153884176814,,,,,,,,,,52.0,16.0,,,,,,,,,,,,,,
3,,,161.25713743608114,159.16727927201157,,,,,0.013967843987607748,,,,,,,,,,60.0,18.0,,,,,,,,,,,,,,
4,,,145.32568280881657,134.3018589721113,,,,,0.03835050755255471,,,,,,,,,,68.0,20.0,,,,,,,,,,,,,,
5,,,148.88640604763594,135.57746601305593,,,,,0.03219165047743011,,,,,,,,,,677.0,222.0,,,,,,,,,,,,,,
6,,,149.09466916346344,139.42847395858922,,,,,0.038701374460361114,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,146.52094943775117,133.58076312703068,,,,,0.03763220903574258,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,146.74898049187593,135.75784220241025,,,,,0.03881779438702415,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,145.96050005929183,134.33862958379174,,,,,0.03837192201938836,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,144.92735808629058,133.90512879072583,,,,,0.03805202269819742,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,145.3252234454174,133.76461761847258,,,,,0.03790132177569408,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,145.85513128262676,134.0057817261307,,,,,0.03814215187194824,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,145.2719648528359,133.84904188747888,,,,,0.03799587744563043,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,145.4672463589681,133.94258864002757,,,,,0.03808703298124091,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,145.38280924123072,133.88335341570942,,,,,0.0380307843872456,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,144.67922528978318,133.91929316955796,,,,,0.038065480522832,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,144.47248113559942,133.9281362541001,,,,,0.038073745342041644,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,146.07205952338182,133.9336355719092,,,,,0.03807883319021251,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,146.18646397812026,133.9247504715378,,,,,0.038070593204273036,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,145.4156475994766,133.9281362541001,,,,,0.038073745342041644,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,145.7111300440331,133.05969442808075,,,,,0.054751027991657486,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,113.35491502798743,100.24849061064526,,,,,0.0015972293526386528,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,126.96398755137733,110.90366637985893,,,,,0.04549831377691391,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,113.67012866178072,100.24849061064526,,,,,0.0015972293526386528,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,101.99277110761528,87.89012970130598,,,,,0.005765464378538904,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,103.34651351588616,91.3774940742231,,,,,0.01958767316482559,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,100.84087144604739,87.99975081392816,,,,,0.009166200769005097,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,101.55116822797595,88.25860929371356,,,,,0.010687578699126735,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,102.84654698508142,87.9062972261909,,,,,0.008337247863744247,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,101.37949646937714,88.08624368028337,,,,,0.009748395358672382,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,101.20274568279092,87.99975081392816,,,,,0.009166200769005097,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,111.53355905316214,106.19443201117559,,,,,0.05452470443458027,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,93.10828024512381,77.13770507790345,,,,,0.025453318647028676,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,95.67916569865166,82.31615045536375,,,,,0.046372940083937324,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,93.19233609125136,77.13770507790345,,,,,0.025453318647028676,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,92.02845163857585,75.66617057704838,,,,,0.004285700711352251,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,92.82627552272228,78.56619735737586,,,,,1.310614615651231e-05,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,91.79543036671697,75.43555492819866,,,,,0.0059160792672189695,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,92.2605174345759,75.36586399698209,,,,,0.01198930864705862,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,91.74805468807146,75.34159929987396,,,,,0.007116285593336606,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,90.96709097191697,75.3259521751143,,,,,0.007416593956210808,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,92.0808435655519,75.28617822548318,,,,,0.009046507037765694,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,90.5659840383994,75.30275086194513,,,,,0.00802164401323907,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,91.2348401168114,75.29452490703515,,,,,0.008348278036029028,,,,,,,,,,,,,,,,,,,,,,,,,
45,,,92.57719796882007,75.30275086194513,,,,,0.00802164401323907,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,91.79342601107757,72.99670856914098,,,,,0.010053431755035003,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,104.37715502078831,91.73125024809967,,,,,0.11370043184506534,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,93.70939247174759,72.99670856914098,,,,,0.010053431755035003,,,,,,,,,,,,,,,,,,,,,,,,,
49,,,96.27646214663577,78.55431697253209,,,,,0.043326283094052294,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,90.15033978448228,72.06626562409433,,,,,0.0007919774281474184,,,,,,,,,,,,,,,,,,,,,,,,,
51,,,90.88655844307262,72.61614901010128,,,,,0.00029291423934155647,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,89.57121881503076,72.09862816976435,,,,,0.0004153506596092648,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,92.00619395064355,72.19373480010908,,,,,7.891876122130834e-05,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,90.46328263187608,72.12829846772696,,,,,0.00025569516137531384,,,,,,,,,,,,,,,,,,,,,,,,,
55,,,89.67509466064845,72.08659408248757,,,,,0.0005122104332588098,,,,,,,,,,,,,,,,,,,,,,,,,
56,,,90.09965975178918,72.10899024132745,,,,,0.00034982945367373114,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,91.12121351742505,72.09244647715406,,,,,0.00046166439195765983,,,,,,,,,,,,,,,,,,,,,,,,,
58,,,90.4471375395794,72.09862816976435,,,,,0.0004153506596092648,,,,,,,,,,,,,,,,,,,,,,,,,
59,,,88.22039948919766,68.76291391829349,,,,,0.012237770070809423,,,,,,,,,,,,,,,,,,,,,,,,,
60,,,88.93872441214789,63.92730937880825,,,,,0.03691097167251631,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,89.1247405585071,68.76291391829349,,,,,0.012237770070809423,,,,,,,,,,,,,,,,,,,,,,,,,
62,,,88.32416049396558,66.49638360323154,,,,,0.023728376751296226,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,86.80697811922073,65.28736582944543,,,,,0.03020088950520778,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,86.05919728386154,64.66873476876387,,,,,0.03343889756134553,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,86.84494756664704,64.34548678538673,,,,,0.03504699997227487,,,,,,,,,,,,,,,,,,,,,,,,,
66,,,86.89553878908676,64.78357176913381,,,,,0.03284941430952557,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,86.51547835534666,64.61612695274006,,,,,0.03370631309963391,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,86.84322495390009,64.72242272658448,,,,,0.03316422129371618,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,85.131079564976,64.66873476876387,,,,,0.03343889756134553,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,92.57338219018035,76.23097102048972,,,,,0.037515557372466264,,,,,,,,,,,,,,,,,,,,,,,,,
