Iteration,custom_tag,backend,cost_approx,cost_exact,cosine_sim,acc_cost_approx,acc_cost_exact,fidelities,fidelities_cost,fidelities_grad,archt,rhs,qubits,layers,parameters,seed_init,exact,shots,depth,cnots,operator,innerp,cost,optimizer,rotations,entangler,mixer,driver,driver_per,initial_qaoa,sabre,mapomatic,mem,DD
0,ehningen_14nov22,ibmq_ehningen,142.76205989054944,134.3018589721113,,142.76205989054944,134.3018589721113,0.03835050755255471,0.03835050755255471,,linear_alternating,hnx,5.0,3.0,29.0,1.0,False,1000.0,44.0,12.0,SatoLiu21,HTest,Sato21_Nonnorm,NFT,ry,cz,rx,rzz,ryy,hadamards,True,False,False,False
1,,,175.93812679697416,172.99871865708823,,72.8967301074362,133.4288693434016,0.03602723206167871,0.024045984047022094,,,,,,,,,,45.0,14.0,,,,,,,,,,,,,,
2,,,159.7556270092285,157.6912669854719,,41.73794225954321,84.80104252978684,0.0011707200744473132,0.014855174497910463,,,,,,,,,,52.0,16.0,,,,,,,,,,,,,,
3,,,134.69576108534704,137.80168534170963,,30.15500225858336,72.40898192748224,0.007690352920539987,0.04142211151036019,,,,,,,,,,61.0,18.0,,,,,,,,,,,,,,
4,,,97.65144092478191,93.28931175234418,,28.092782344925816,69.90078514706386,3.1933244748520686e-05,0.00421271065106276,,,,,,,,,,68.0,20.0,,,,,,,,,,,,,,
5,,,107.88446501457457,111.03933003465045,,22.073199978976188,63.12279970948128,0.037319160437176174,0.04959734956478874,,,,,,,,,,668.0,222.0,,,,,,,,,,,,,,
6,,,82.77584532185008,71.61549249007146,,23.67926545855138,63.348842105499145,0.036675037360248006,0.030386135533767893,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,84.39735218714783,78.09799767725656,,21.382545902279464,63.81864762294835,0.03675481142477117,0.028987710579984498,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,96.7623890006277,94.42518416648674,,21.44618651406988,63.63501496605748,0.03676185239004201,0.08659880592611661,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,72.15049426431725,63.37219151442726,,17.61009427550497,63.733799200817735,0.08526490338249294,0.02218416054018071,,,,,,,,,,,,,,,,,,,,,,,,,
