Iteration,custom_tag,backend,cost_approx,cost_exact,cosine_sim,acc_cost_approx,acc_cost_exact,fidelities,fidelities_cost,fidelities_grad,archt,rhs,qubits,layers,parameters,seed_init,exact,shots,depth,cnots,operator,innerp,cost,optimizer,rotations,entangler,mixer,driver,driver_per,initial_qaoa,sabre,mapomatic,DD
0,full_vqa_exact_bfgs_1,simulator,0.9951683254174783,0.9951683254174783,1.0,0.9951683254174783,0.9951683254174783,0.1515487993872391,0.1515487993872391,0.1515487993872391,linear_alternating,hnx,3.0,2.0,11.0,5.0,True,1000.0,,,exact,Statevec,BravoPrieto20_Global,L_BFGS_B,ry,cz,rx,rzz,ryy,hadamards,True,False,False
1,,,0.7972692496048357,0.7972692496048357,1.0,0.7867409142545408,0.7867409142545408,0.4624605468556864,0.4273377880670431,0.4273377880670431,,,,,,,,,,,,,,,,,,,,,,,
2,,,0.99973502102753,0.99973502102753,1.0,0.7832437269231832,0.7832437269231832,0.4944026575777911,0.00014321613929645712,0.00014321613929645712,,,,,,,,,,,,,,,,,,,,,,,
3,,,0.8331656725437684,0.8331656725437684,1.0,0.6415320066874234,0.6415320066874234,0.718665146044224,0.5029544433119225,0.5029544433119225,,,,,,,,,,,,,,,,,,,,,,,
4,,,0.7867409142545408,0.7867409142545408,1.0,0.6048449884412851,0.6048449884412851,0.8356987044342564,0.4624605468556864,0.4624605468556864,,,,,,,,,,,,,,,,,,,,,,,
5,,,0.8724799661168819,0.8724799661168819,1.0,0.5701551471817363,0.5701551471817363,0.9086464652967923,0.5612124713139113,0.5612124713139113,,,,,,,,,,,,,,,,,,,,,,,
6,,,0.7832437269231832,0.7832437269231832,0.9999999999999999,0.4978514834815827,0.4978514834815827,0.9283942784412408,0.4944026575777911,0.4944026575777911,,,,,,,,,,,,,,,,,,,,,,,
7,,,0.7001967156281497,0.7001967156281497,1.0,0.42034028913752336,0.42034028913752336,0.927389277042823,0.6145023392480718,0.6145023392480718,,,,,,,,,,,,,,,,,,,,,,,
8,,,0.8302329870899222,0.8302329870899222,1.0,0.3855428874083425,0.3855428874083425,0.8850205399750884,0.7858797431933798,0.7858797431933798,,,,,,,,,,,,,,,,,,,,,,,
9,,,0.6415320066874234,0.6415320066874234,1.0,0.359463375418899,0.359463375418899,0.8471277525448915,0.718665146044224,0.718665146044224,,,,,,,,,,,,,,,,,,,,,,,
10,,,0.6544846514685584,0.6544846514685584,1.0,0.3163595652375798,0.3163595652375798,0.8282797943787339,0.8817207760311911,0.8817207760311911,,,,,,,,,,,,,,,,,,,,,,,
11,,,0.6048449884412851,0.6048449884412851,1.0,0.2629410597620438,0.2629410597620438,0.8066228356082864,0.8356987044342564,0.8356987044342564,,,,,,,,,,,,,,,,,,,,,,,
12,,,0.5701551471817363,0.5701551471817363,1.0,0.15342320830143993,0.15342320830143993,0.7056041455399497,0.9086464652967923,0.9086464652967923,,,,,,,,,,,,,,,,,,,,,,,
13,,,0.4978514834815827,0.4978514834815827,1.0,0.11532589589288131,0.11532589589288131,0.7075008463020991,0.9283942784412408,0.9283942784412408,,,,,,,,,,,,,,,,,,,,,,,
14,,,0.9710787606340067,0.9710787606340067,1.0,0.07960128150610425,0.07960128150610425,0.6914190472963333,0.22257732082884446,0.22257732082884446,,,,,,,,,,,,,,,,,,,,,,,
15,,,0.42034028913752336,0.42034028913752336,1.0,0.06494774389735307,0.06494774389735307,0.75753809607653,0.927389277042823,0.927389277042823,,,,,,,,,,,,,,,,,,,,,,,
16,,,0.3855428874083425,0.3855428874083425,1.0000000000000002,0.03699515098178733,0.03699515098178733,0.7255910867311639,0.8850205399750884,0.8850205399750884,,,,,,,,,,,,,,,,,,,,,,,
17,,,0.374967957372765,0.374967957372765,1.0000000000000002,0.023392514235518642,0.023392514235518642,0.7506154147096648,0.7898069929163551,0.7898069929163551,,,,,,,,,,,,,,,,,,,,,,,
18,,,0.359463375418899,0.359463375418899,1.0000000000000002,0.01934554816426552,0.01934554816426552,0.7597557028205258,0.8471277525448915,0.8471277525448915,,,,,,,,,,,,,,,,,,,,,,,
19,,,0.3163595652375798,0.3163595652375798,1.0,0.0188403031296777,0.0188403031296777,0.7597487902057132,0.8282797943787339,0.8282797943787339,,,,,,,,,,,,,,,,,,,,,,,
20,,,0.2629410597620438,0.2629410597620438,1.0,0.018620786272071373,0.018620786272071373,0.7613419445673824,0.8066228356082864,0.8066228356082864,,,,,,,,,,,,,,,,,,,,,,,
21,,,0.9544457192951121,0.9544457192951121,0.9999999999999998,0.01826836596892603,0.01826836596892603,0.7654370380016469,0.012898055165679472,0.012898055165679472,,,,,,,,,,,,,,,,,,,,,,,
22,,,0.15342320830143993,0.15342320830143993,1.0,0.01645794018609843,0.01645794018609843,0.7913850431607771,0.7056041455399497,0.7056041455399497,,,,,,,,,,,,,,,,,,,,,,,
23,,,0.22072232783207466,0.22072232783207466,1.0000000000000002,0.012850535427041797,0.012850535427041797,0.8486387939037474,0.6956022168237159,0.6956022168237159,,,,,,,,,,,,,,,,,,,,,,,
24,,,0.11532589589288131,0.11532589589288131,1.0,0.008013921457090274,0.008013921457090274,0.9382332744691316,0.7075008463020991,0.7075008463020991,,,,,,,,,,,,,,,,,,,,,,,
25,,,0.07960128150610425,0.07960128150610425,1.0000000000000002,0.007512897407512618,0.007512897407512618,0.9816460118437081,0.6914190472963333,0.6914190472963333,,,,,,,,,,,,,,,,,,,,,,,
26,,,0.06494774389735307,0.06494774389735307,1.0000000000000002,0.0016555316345315057,0.0016555316345315057,0.982905343531484,0.75753809607653,0.75753809607653,,,,,,,,,,,,,,,,,,,,,,,
27,,,0.03699515098178733,0.03699515098178733,1.0000000000000002,0.0008602322307865044,0.0008602322307865044,0.9940661572034817,0.7255910867311639,0.7255910867311639,,,,,,,,,,,,,,,,,,,,,,,
28,,,0.07226779311416508,0.07226779311416508,0.9999999999999999,0.00045965330332592495,0.00045965330332592495,0.9962492162425114,0.8009801701205416,0.8009801701205416,,,,,,,,,,,,,,,,,,,,,,,
29,,,0.023392514235518642,0.023392514235518642,1.0000000000000002,0.0001968814261485542,0.0001968814261485542,0.9989168421679591,0.7506154147096648,0.7506154147096648,,,,,,,,,,,,,,,,,,,,,,,
30,,,0.01934554816426552,0.01934554816426552,1.0,6.437133485488519e-05,6.437133485488519e-05,0.9998923676208166,0.7597557028205258,0.7597557028205258,,,,,,,,,,,,,,,,,,,,,,,
31,,,0.0188403031296777,0.0188403031296777,0.9999999999999999,1.432489020840618e-05,1.432489020840618e-05,0.9999975734320979,0.7597487902057132,0.7597487902057132,,,,,,,,,,,,,,,,,,,,,,,
32,,,0.018620786272071373,0.018620786272071373,0.9999999999999998,2.797294937130408e-06,2.797294937130408e-06,0.9999984455292806,0.7613419445673824,0.7613419445673824,,,,,,,,,,,,,,,,,,,,,,,
33,,,0.01826836596892603,0.01826836596892603,0.9999999999999999,9.363802100140939e-07,9.363802100140939e-07,0.9999972963045162,0.7654370380016469,0.7654370380016469,,,,,,,,,,,,,,,,,,,,,,,
34,,,0.01645794018609843,0.01645794018609843,1.0,7.613183566820889e-07,7.613183566820889e-07,0.9999966160333151,0.7913850431607771,0.7913850431607771,,,,,,,,,,,,,,,,,,,,,,,
