Iteration,custom_tag,backend,cost_approx,cost_exact,cosine_sim,acc_cost_approx,acc_cost_exact,fidelities,fidelities_cost,fidelities_grad,archt,rhs,qubits,layers,parameters,seed_init,exact,shots,depth,cnots,operator,innerp,cost,optimizer,rotations,entangler,mixer,driver,driver_per,initial_qaoa,sabre,mapomatic,mem,DD
0,ehningen_14nov22,ibmq_ehningen,-3.0609352857817216e-05,-0.006488082667642758,,-3.0609352857817216e-05,-0.006488082667642758,0.03835050755255471,0.03835050755255471,,linear_alternating,hnx,5.0,3.0,29.0,1.0,False,10000.0,44.0,12.0,SatoLiu21,HTest,Sato21_Innerp,NFT,ry,cz,rx,rzz,ryy,hadamards,True,False,False,False
1,,,-3.49786507258752e-05,-0.0014901006945382154,,-3.5376884422109904e-05,-0.0010008299280636977,0.0006594500044053043,0.024045984047022094,,,,,,,,,,45.0,14.0,,,,,,,,,,,,,,
2,,,-4.548196964774686e-05,-0.004149156867294068,,-2.1038798498122577e-05,-0.008728322610631308,0.020158926529900194,0.014855174497910463,,,,,,,,,,52.0,16.0,,,,,,,,,,,,,,
3,,,-5.324860304590915e-06,-0.0018955449157806203,,-3.487723214285721e-05,-0.008728348883900708,0.02015508222779211,0.015552720749295649,,,,,,,,,,61.0,18.0,,,,,,,,,,,,,,
4,,,-7.651562176701786e-05,-0.0107242856149817,,-8.657417289220983e-05,-0.00750709444054967,0.00898821253033695,0.025929762627888386,,,,,,,,,,68.0,20.0,,,,,,,,,,,,,,
5,,,-2.2439637375455074e-07,-0.004047093208232549,,-8.657417289220983e-05,-0.018082267316815018,0.027840250290099202,0.00393451513469769,,,,,,,,,,668.0,222.0,,,,,,,,,,,,,,
6,,,-1.4535543947305448e-07,-0.0040314194279764196,,,-0.025109911244397775,1.659183088044828e-05,0.01906259224771346,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,-6.525650956324933e-05,-0.0014819021700239279,,,-0.0016310949595877765,0.015077849776674203,0.0023338823535223137,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,-4.456681060095811e-05,-0.007329514116808949,,,-0.0016107281474862195,0.015116030288332687,0.062042931466784204,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,-5.215723873442037e-05,-0.00019052104076599773,,,-0.005736920410332006,0.004630890094545026,0.001149488305155275,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,-0.00010494454461017386,-0.01827529425478099,,,-0.007146048511217434,0.003466908826061184,0.02821737977686425,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,-4.655074440277248e-05,-0.003000132430220433,,,-0.00716889347810418,0.003442670595769396,0.03376527132991187,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,-0.0003126603364984195,-0.02963197323898589,,,-0.006298624498135077,0.004508813010039979,0.002726288289052802,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,-4.877159475648875e-05,-0.061789024814039174,,,-0.006452677975665145,0.004456536949197331,0.03781182228530448,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,-0.0003852810595229144,-0.00084016948990984,,,-0.006232830842074744,0.004182632638547552,0.035604707108714884,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,-8.160952111079339e-06,-0.005169172809834375,,,-0.009832300403748512,0.001751962138609336,0.02191975373849319,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,-5.184033177812347e-06,-0.013719878251809522,,,-0.01006550897115243,0.0015822341650306557,0.0006553985263559401,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,-2.6077315396555316e-05,-0.034495211160241485,,,-0.00834348289275669,0.002725721908102248,0.17883867096423864,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,-0.00017491406309678547,-0.061318670101462275,,,-0.008586434967666035,0.0025229096372205518,0.06201072291801306,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,-9.168470648159955e-05,-0.051459761975854626,,,-0.011119641576490945,0.0009545757715918647,0.011518395307945595,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,-3.045430809399433e-05,-0.0024120791700679074,,,-0.015544818067232702,9.879247504791895e-07,0.041437459488232416,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,-2.3257193711066297e-06,-0.0014422439464021137,,,-0.015626105063976367,6.188144608586818e-07,0.003865987296956691,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,-1.4233823801021632e-05,-0.003969216768495342,,,-0.020872112300803446,3.441454200647313e-05,0.00044489288522855046,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,-6.012024048097093e-07,-0.11127115308446175,,,-0.022165469028584715,0.00016586644672692726,0.1625117764799198,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,-2.31986504940159e-05,-0.045507738681339935,,,-0.029692124201340868,0.0013697731058528878,0.23629850864974403,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,-9.891558224891663e-05,-0.005844801071657781,,,-0.036973617228995094,0.004962309598239554,0.0016338409601903256,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,-4.886468370339266e-05,-0.0012358307391157957,,,-0.037203652758024654,0.005721468809359038,0.0029746533820943716,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,-9.135177048332832e-05,-0.0014670006453119343,,,-0.033557920522970366,0.0033668935304589005,0.0003275773809548795,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,-1.758171193732751e-05,-0.003084451374755215,,,-0.03286571161614814,0.0030157070481691504,0.00582321282115112,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,-0.0001662754686226568,-0.027459569119312296,,,-0.033635387367883206,0.0033015987522114574,0.00844200248586909,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,-2.2762905754600536e-06,-0.0021127202939286707,,,-0.031151318918435797,0.0028045325858019284,0.03361436034487042,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,-2.7935504268100352e-05,-0.00030118357587354466,,,-0.04356426171009033,0.010070799114154082,0.011914457001366546,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,-5.7444561774023704e-05,-0.009781992654916454,,,-0.04633383644581068,0.01105324267918715,0.002495942633040605,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,-7.817659727207584e-05,-0.058518707924904566,,,-0.026719024696737457,0.0004174150321888437,0.19464240971912902,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,-4.5663659270096224e-05,-0.13450958183391284,,,-0.037904655165804275,0.04690460747821385,0.14817061141911406,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,-5.664739884392265e-07,-0.0010687052940532157,,,-0.023642412001724282,0.03762742337848438,0.008495570712116745,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,-4.30088495575215e-05,-0.006561090838714408,,,-0.020911810016821623,0.03467271331619227,0.0003362648908182722,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,-1.9910605444940484e-05,-0.00010502784214941448,,,-0.019518564842817533,0.03354685391043381,0.005921818001437654,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,-0.00036179714823782487,-0.01062656711420732,,,-0.02287984775473564,0.03604643666693744,3.503952211750474e-05,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,-1.1904552258518641e-05,-0.03298532122111226,,,-0.02603403843046416,0.03932946158032533,0.15419200121470564,,,,,,,,,,,,,,,,,,,,,,,,,
