Iteration,custom_tag,backend,cost_approx,cost_exact,cosine_sim,acc_cost_approx,acc_cost_exact,fidelities,fidelities_cost,fidelities_grad,archt,rhs,qubits,layers,parameters,seed_init,exact,shots,depth,cnots,operator,innerp,cost,optimizer,rotations,entangler,mixer,driver,driver_per,initial_qaoa,sabre,mapomatic,mem,DD
0,ehningen_13nov22,ibmq_ehningen,106.47575849279184,108.74755131193781,,106.47575849279184,108.74755131193781,0.003235931552962554,0.003235931552962554,,linear_alternating,hnx,5.0,3.0,29.0,3.0,False,1000.0,44.0,12.0,SatoLiu21,HTest,Sato21_Nonnorm,NFT,ry,cz,rx,rzz,ryy,hadamards,True,False,True,False
1,,,95.44749637737802,98.32358678277848,,24.059096981031193,96.47889536884558,0.004971814057291732,0.004867450399558961,,,,,,,,,,45.0,14.0,,,,,,,,,,,,,,
2,,,133.06107622415405,136.50919394048728,,21.29917247640165,64.30766116049915,0.16915097872790386,0.00011407895812140059,,,,,,,,,,52.0,16.0,,,,,,,,,,,,,,
3,,,82.23719783974572,81.10481981531203,,19.266718475278374,39.502431359575695,0.3159567709526536,0.11633381120451841,,,,,,,,,,61.0,18.0,,,,,,,,,,,,,,
4,,,81.86546202933017,83.29083952045956,,13.138616195850654,31.82833759655035,0.25665454844485625,0.05825449743123905,,,,,,,,,,68.0,20.0,,,,,,,,,,,,,,
5,,,48.07216210216438,40.50709154915951,,10.170928649960462,23.623708583137496,0.33892628495471977,0.31699235280613414,,,,,,,,,,668.0,222.0,,,,,,,,,,,,,,
6,,,103.4464046641526,106.87685868169612,,8.067675777873216,3.8214724414207546,0.4978915287390967,0.00034657661340961447,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,65.35151898562336,66.59091385350904,,4.512265965424308,3.4967753232194134,0.4848190626578656,0.1534522432348521,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,45.005555597734464,35.69359378288986,,4.2712558543906844,3.545924910549123,0.4835182502413312,0.16257031137417227,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,38.66425936149379,24.234552185861848,,4.413266533182141,3.229836046624544,0.518570836301143,0.3181295589834937,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,50.75963530231637,48.470177619138646,,2.900888293262018,3.0317477750127924,0.520242636898224,0.023233739739334403,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,25.23111419268205,5.2578221752104595,,3.8171160285626957,2.668526435760514,0.5290985107637057,0.48109877211456,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,69.05585959730922,62.148694945477146,,2.869612414827861,2.973463740193772,0.5563594338154746,0.016823434899529987,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,47.62187251209416,40.11108813224318,,2.290315264992536,3.166704880990195,0.5408978579754048,0.19807666181000033,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,57.94886753027909,50.90750881403002,,2.687400249227409,1.5334802132403245,0.5410356672598436,0.3056223998465114,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,57.86460065006519,53.81791438394576,,2.687400249227409,1.5695377026150177,0.5416233119708727,0.15335758235536723,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,58.776027985096654,46.33281864406659,,,1.5565794047187183,0.5413116828124057,0.3517594049518575,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,31.896579217704968,15.93301406819648,,,1.4025732886640152,0.5777037807027778,0.5791012589801816,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,34.776521727255435,23.8925806139078,,,1.314221865211682,0.5763953378948354,0.049458695789808264,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,24.059096981031193,3.229836046624544,,,0.32673070441365754,0.6331188488298523,0.518570836301143,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,58.7316369667833,50.09489942882517,,,0.2671938889955981,0.6281077551407084,0.29380194101074697,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,63.78173821942734,59.561174399087804,,,0.8610564014404697,0.601341225675608,0.2269250693599317,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,61.75485183575964,54.53663973827995,,,0.7833151210938064,0.6017317584170722,0.17062808744723276,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,54.66149923841018,42.32481304762627,,,0.6940289640051167,0.6023999010842309,0.36841291082277766,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,39.08034618829934,29.292746238907647,,,0.8116614654418643,0.6014119547234876,0.14250719968731707,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,32.83927460780616,25.382617035559853,,,1.0278130435670054,0.5984785987379566,0.42404291986044873,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,25.030670406562596,10.41956186637652,,,-2.064708819797641,0.6157901501233528,0.358261021559138,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,24.576097669747206,11.811033174571286,,,-2.137599805095594,0.6174888426216082,0.20821498909887692,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,61.228733136535894,53.4964940719873,,,-1.8866855080642215,0.6186880345957613,0.3097648498589713,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,91.260623530241,83.90024210537554,,,3.3002627742185884,0.0005216354087021337,0.23380016308462132,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,61.190460245233446,52.57307672375666,,,2.3527142021914753,0.0005216354087021337,0.24603355581985226,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,59.05179844100458,53.73949672802334,,,2.4464270900102436,0.0004898811771187227,0.2961633065614431,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,61.696539026526374,52.333683562814976,,,1.8554082913235932,0.0004958874076937549,0.2867334706871867,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,60.32290177072167,50.15025685285237,,,1.8399920667376306,0.000501369883305574,0.25534461323962254,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,28.37268028169925,13.0129646629608,,,1.8066707250029403,0.0007158093054759191,0.1390373091974076,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,24.72782545255757,9.097962244169153,,,1.1526246817027082,0.005761323442191466,0.44570954329210805,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,60.24867803803762,50.169385871082596,,,1.2427499828103283,0.005731172901053865,0.2747981726715172,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,65.0872689545107,56.2326260996017,,,1.2691890079525534,0.006213644490636742,0.30325606960203416,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,21.29917247640165,1.314221865211682,,,1.2487723396263664,0.006220395966111494,0.5763953378948354,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,29.583922446016395,22.986567947139207,,,1.4857349729513543,0.007179368897859809,0.13298080211010357,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,23.78785601750333,10.52131102147224,,,1.5417580258551216,0.007082184021378517,0.5027030805510915,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,24.372895781984717,12.37179300578094,,,1.6469533196617452,0.007182372313222214,0.32950280927451175,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,23.420011679605196,9.19570085872942,,,2.8152745134276485,0.005474896443699015,0.30387537684026955,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,21.458520597723233,8.033769478280819,,,2.512563011058815,0.011379559581501766,0.3219591527718762,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,23.114375469135023,8.844353307085422,,,2.512949676250151,0.011410775004301835,0.306246864176179,,,,,,,,,,,,,,,,,,,,,,,,,
45,,,78.04164931875621,69.59690558693227,,,2.2660533432600096,0.011102994912724446,0.3206734203720814,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,80.92581067563387,77.86171682920954,,,2.1678393873517825,0.011077743532782843,0.2813119187228025,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,36.849014804212665,24.930990691207807,,,1.8958802990370451,0.014720426319054724,0.2809508775746334,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,35.04344567104455,20.264837293606128,,,1.8808718878126915,0.014670200557678963,0.3214627510742707,,,,,,,,,,,,,,,,,,,,,,,,,
49,,,27.738907447323665,16.37233510835704,,,1.9770089448124095,0.015326517792415242,0.2904364333252344,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,28.565390358445157,12.576185608237296,,,1.636212619391291,0.010300427944807471,0.31215930238620637,,,,,,,,,,,,,,,,,,,,,,,,,
51,,,22.386835544576307,4.392231149251038,,,1.6458702511334264,0.010119209161800282,0.3087207336258153,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,21.950863608632417,7.734541538894753,,,1.6398546539045835,0.010113247419482418,0.29279663015602436,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,31.47966235974278,19.58252128629124,,,1.711188326316681,0.010404381888912512,0.41506430791568427,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,52.77092738510714,49.64523591039592,,,1.7019523607050664,0.01030660716255594,0.20232052890752472,,,,,,,,,,,,,,,,,,,,,,,,,
55,,,27.788420445878458,15.877814731769881,,,1.0097681228046147,0.018998696174932574,0.24853953117814873,,,,,,,,,,,,,,,,,,,,,,,,,
56,,,27.22192769512311,10.327920499967973,,,0.9980239631105315,0.019222168834771902,0.3736002600994127,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,19.266718475278374,-2.137599805095594,,,0.9515502738394337,0.016557820910923497,0.6174888426216082,,,,,,,,,,,,,,,,,,,,,,,,,
58,,,21.020156088639347,6.486207079941753,,,1.0509729447244285,0.013355147432022416,0.19529031323826102,,,,,,,,,,,,,,,,,,,,,,,,,
59,,,19.24465981925739,1.6131495347129483,,,3.012267147385157,0.014697888856652042,0.44806806161849777,,,,,,,,,,,,,,,,,,,,,,,,,
60,,,20.029572191943437,-2.3510769132463656,,,2.262294216147363,0.014697888856652042,0.8411378123715634,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,15.428405228801555,1.6509742780697838,,,2.255076474561718,0.014539048567477864,0.03811803769290058,,,,,,,,,,,,,,,,,,,,,,,,,
62,,,21.710573199419255,4.591159539683013,,,2.2055430345492657,0.014060144736846145,0.0005216354087021337,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,10.88068436395918,2.2219260966178664,,,2.195421172155608,0.014015050954284286,0.0005216354087021337,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,25.596216633746433,19.939443127553123,,,2.1057904723034415,0.018835207352501333,8.304446648105634e-05,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,30.13882065045167,20.88688404329613,,,1.7448381721745545,0.00810390161890881,0.0005376290570153825,,,,,,,,,,,,,,,,,,,,,,,,,
66,,,39.13690842344132,39.6724585881054,,,1.7361741357035565,0.007862930234976882,0.00019296115285526223,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,30.13421241633375,27.450335108012457,,,1.7531185348196143,0.008369326911060683,0.0003031119308177724,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,38.65477683508621,36.773148833129724,,,1.7530601506382346,0.00835995468462518,0.0003221378845201483,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,44.65122122850553,40.60434872769737,,,1.5458669534975895,0.006423539456636563,0.0001834468827344144,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,23.985172510001593,18.785318269757038,,,1.5391021597502739,0.006424383331314263,0.021501725778059023,,,,,,,,,,,,,,,,,,,,,,,,,
71,,,22.963941855258597,15.556564493445869,,,1.5435808448917694,0.006392409095855339,0.03179115181877839,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,11.927357017600096,2.0624644283649385,,,1.8289562220951543,0.008583612374765957,0.047605985893630694,,,,,,,,,,,,,,,,,,,,,,,,,
73,,,14.13523573314684,7.889790692633166,,,1.7565531865934005,0.005401768147028291,0.0325265639076931,,,,,,,,,,,,,,,,,,,,,,,,,
74,,,27.92151503948215,21.336590375472028,,,1.7124850810611125,0.005492819567376104,0.0026159657258807024,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,31.012059509780283,20.559072073262126,,,1.7040641817130155,0.005444411852467764,0.0031581118346210666,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,13.138616195850654,1.2427499828103283,,,1.6968436379455185,0.005463487740127908,0.005731172901053865,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,33.51161906603175,30.401899132703235,,,2.0407825462305613,0.011731218920414038,0.009265150289244203,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,38.41383484900618,33.28640309583203,,,2.0060902914273235,0.011650323171478912,0.00011678465056799167,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,43.496634589569325,39.22267183278689,,,1.9192597096841275,0.01119480017839778,0.002876152953544478,,,,,,,,,,,,,,,,,,,,,,,,,
