Iteration,custom_tag,backend,cost_approx,cost_exact,cosine_sim,acc_cost_approx,acc_cost_exact,fidelities,fidelities_cost,fidelities_grad,archt,rhs,qubits,layers,parameters,seed_init,exact,shots,depth,cnots,operator,innerp,cost,optimizer,rotations,entangler,mixer,driver,driver_per,initial_qaoa,sabre,mapomatic,mem,DD
0,ehningen_14nov22,ibmq_ehningen,104.90232526023902,108.74755131193781,,104.90232526023902,108.74755131193781,0.003235931552962554,0.003235931552962554,,linear_alternating,hnx,5.0,3.0,29.0,3.0,False,1000.0,44.0,12.0,SatoLiu21,HTest,Sato21_Nonnorm,NFT,ry,cz,rx,rzz,ryy,hadamards,True,True,True,False
1,,,98.10263147135598,98.32358678277848,,22.294777513771542,96.50244593909055,0.004941843751675506,0.004867450399558961,,,,,,,,,,45.0,14.0,,,,,,,,,,,,,,
2,,,126.66596012323882,136.50919394048728,,18.941813440067303,67.02050571724199,0.16240655040878113,0.00011407895812140059,,,,,,,,,,52.0,16.0,,,,,,,,,,,,,,
3,,,79.42558438395447,83.29651699083693,,17.18295722899996,43.09578665094355,0.2902148957864346,0.10921247182970874,,,,,,,,,,61.0,18.0,,,,,,,,,,,,,,
4,,,86.97965125770848,82.32078460795657,,10.920976578499925,37.02084875836576,0.26409048587887324,0.05338704450008196,,,,,,,,,,68.0,20.0,,,,,,,,,,,,,,
5,,,51.49509090460484,44.085753774684505,,12.882413674874785,31.187048476881785,0.29787427592765353,0.292177289615218,,,,,,,,,,668.0,222.0,,,,,,,,,,,,,,
6,,,104.39810910358388,108.0390550348857,,12.304271841546425,5.515801665997088,0.4736410616920352,0.0008637429701343299,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,69.27022321310265,69.39838675256996,,9.280520302033967,5.6183976269904035,0.4673319731720641,0.12340489267867194,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,50.245771378713705,41.67318929468589,,8.259238583127697,5.947046975632054,0.47155479610750045,0.16856698996557432,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,41.41787143501693,30.81406765157924,,9.653341376422704,5.212840301152064,0.5462876286097685,0.3061214190413054,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,50.413107678170974,52.80632734513181,,5.613268789793742,5.142211917782284,0.5460698356597814,0.030094684829761884,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,24.055883788382026,5.706410343136376,,5.48643510712965,5.3446623182365665,0.5492050770671157,0.4657393702904158,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,69.54068079940564,67.20188058265809,,5.528866635451017,5.2284142255355395,0.54642998208295,0.00799173251328227,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,57.76518583515757,52.0445070177943,,5.621129909298065,4.55694652727351,0.5829623298907207,0.1369372434211549,,,,,,,,,,,,,,,,,,,,,,,,,
