Iteration,custom_tag,backend,cost_approx,cost_exact,cosine_sim,acc_cost_approx,acc_cost_exact,fidelities,fidelities_cost,fidelities_grad,archt,rhs,qubits,layers,parameters,seed_init,exact,shots,depth,cnots,operator,innerp,cost,optimizer,rotations,entangler,mixer,driver,driver_per,initial_qaoa,sabre,mapomatic,mem,DD
0,ehningen_14nov22,ibmq_ehningen,-0.00010597500589483719,-0.0011326114516817393,,-0.00010597500589483719,-0.0011326114516817393,0.007823531314619193,0.007823531314619193,,linear_alternating,hnx,5.0,3.0,29.0,4.0,False,10000.0,44.0,12.0,SatoLiu21,HTest,Sato21_Innerp,NFT,ry,cz,rx,rzz,ryy,hadamards,True,False,False,False
1,,,-9.784635696014625e-05,-0.00018460851132814883,,-3.679240618974631e-05,-0.0008079487762823068,0.005800519004514116,0.0023722015849653253,,,,,,,,,,45.0,14.0,,,,,,,,,,,,,,
2,,,-0.0,-0.0011936151032861033,,-7.138997821350676e-05,-0.0005534502499321534,0.004349634988323573,0.00583435768700689,,,,,,,,,,52.0,16.0,,,,,,,,,,,,,,
3,,,-8.642178499289411e-05,-5.255357244159888e-05,,-1.397470693538116e-06,-0.010816489270906423,0.05196422174893953,9.742242627589346e-06,,,,,,,,,,61.0,18.0,,,,,,,,,,,,,,
4,,,-5.8132637323526024e-05,-0.002172504410491731,,-1.643729027865713e-06,-0.012820535333941242,0.059725658708816166,0.010938410927501785,,,,,,,,,,68.0,20.0,,,,,,,,,,,,,,
5,,,-0.00011172859877235792,-0.016581635182056947,,-1.643729027865713e-06,-0.014063666778105678,0.05722785167087097,0.05968767655390292,,,,,,,,,,668.0,222.0,,,,,,,,,,,,,,
6,,,-0.00012675072744907907,-0.026995264010300776,,,-0.018525209778035373,0.06998622159422976,0.1139605885891435,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,-9.68503514514129e-05,-0.012015925207096951,,,-0.019904068013959997,0.07618414700875062,0.052014936499959655,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,-1.5771880755849263e-05,-0.0008065616751099354,,,-0.024909238716558826,0.08372374326808771,0.008894661688812639,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,-1.6337271750805706e-05,-0.0004407926116747593,,,-0.02443250772235283,0.08292143602297604,0.007275531164740269,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,-0.00043122466779539116,-0.016230165814414835,,,-0.024447542698711838,0.08298150257961863,0.06776680168479073,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,-0.00021412497346259918,-0.032787196791216576,,,-0.026670997911193994,0.08678215553930164,0.0980226315919609,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,-3.424887464713552e-05,-0.0002723732849077514,,,-0.02683944010552146,0.08677577776893058,0.000636419890750691,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,-7.365840370471526e-06,-0.00463532203879593,,,-0.02637920640033716,0.08508202055847076,0.012003146710834283,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,-0.00018924782453212373,-0.016558609230383117,,,-0.02603170715852578,0.08414936227521067,0.06999730567560455,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,-2.8476562499999582e-05,-0.00022749558936201335,,,-0.026031699403786166,0.08414929752860999,0.010366347556335018,,,,,,,,,,,,,,,,,,,,,,,,,
