Iteration,custom_tag,backend,cost_approx,cost_exact,cosine_sim,acc_cost_approx,acc_cost_exact,fidelities,fidelities_cost,fidelities_grad,archt,rhs,qubits,layers,parameters,seed_init,exact,shots,depth,cnots,operator,innerp,cost,optimizer,rotations,entangler,mixer,driver,driver_per,initial_qaoa,sabre,mapomatic,DD
0,full_vqa_exact_bfgs_1,simulator,0.9560029177406528,0.9560029177406528,1.0000000000000002,0.9560029177406528,0.9560029177406528,0.08961978276479281,0.08961978276479281,0.08961978276479281,linear_alternating,hnx,3.0,1.0,7.0,2.0,True,1000.0,,,exact,Statevec,BravoPrieto20_Global,L_BFGS_B,ry,cz,rx,rzz,ryy,hadamards,True,False,False
1,,,0.9436674263103281,0.9436674263103281,1.0,0.9436674263103281,0.9436674263103281,0.045029949546735885,0.045029949546735885,0.045029949546735885,,,,,,,,,,,,,,,,,,,,,,,
2,,,0.9305790077859875,0.9305790077859875,1.0,0.9305790077859875,0.9305790077859875,0.0400481117935801,0.0400481117935801,0.0400481117935801,,,,,,,,,,,,,,,,,,,,,,,
3,,,0.919775819161569,0.919775819161569,1.0,0.919775819161569,0.919775819161569,0.01131779270828793,0.01131779270828793,0.01131779270828793,,,,,,,,,,,,,,,,,,,,,,,
4,,,0.8791982610005505,0.8791982610005505,0.9999999999999999,0.85322276061052,0.85322276061052,0.3825984543488215,0.2707908532092104,0.2707908532092104,,,,,,,,,,,,,,,,,,,,,,,
5,,,0.8945296585070079,0.8945296585070079,1.0,0.8492978093539886,0.8492978093539886,0.32930490007575247,0.054376614900763176,0.054376614900763176,,,,,,,,,,,,,,,,,,,,,,,
6,,,0.85322276061052,0.85322276061052,1.0,0.6819227094242988,0.6819227094242988,0.3995929272931252,0.3825984543488215,0.3825984543488215,,,,,,,,,,,,,,,,,,,,,,,
7,,,0.9842152799527399,0.9842152799527399,1.0,0.6720877533399713,0.6720877533399713,0.39743171740914285,0.0801532422654225,0.0801532422654225,,,,,,,,,,,,,,,,,,,,,,,
8,,,0.8492978093539886,0.8492978093539886,1.0,0.6217722954317836,0.6217722954317836,0.5503178922907926,0.32930490007575247,0.32930490007575247,,,,,,,,,,,,,,,,,,,,,,,
9,,,0.74863282520119,0.74863282520119,0.9999999999999998,0.564130572051979,0.564130572051979,0.6802572110767457,0.3797254480810244,0.3797254480810244,,,,,,,,,,,,,,,,,,,,,,,
10,,,0.983115221861379,0.983115221861379,1.0,0.4383195692059132,0.4383195692059132,0.9678002987586236,0.35372715566890883,0.35372715566890883,,,,,,,,,,,,,,,,,,,,,,,
11,,,0.6819227094242988,0.6819227094242988,1.0,0.3403594735998838,0.3403594735998838,0.9218804724621026,0.3995929272931252,0.3995929272931252,,,,,,,,,,,,,,,,,,,,,,,
12,,,0.9904238755833495,0.9904238755833495,1.0,0.2875594862553057,0.2875594862553057,0.8532548171960538,0.15844812994928617,0.15844812994928617,,,,,,,,,,,,,,,,,,,,,,,
13,,,0.99857420776219,0.99857420776219,1.0,0.2629681206594944,0.2629681206594944,0.8477306694646,0.11013349928133606,0.11013349928133606,,,,,,,,,,,,,,,,,,,,,,,
14,,,0.9378534464086322,0.9378534464086322,0.9999999999999999,0.25012374471247756,0.25012374471247756,0.9090218151909026,0.33022531288069046,0.33022531288069046,,,,,,,,,,,,,,,,,,,,,,,
15,,,0.6720877533399713,0.6720877533399713,1.0000000000000002,0.23515539437991007,0.23515539437991007,0.8982953202367074,0.39743171740914285,0.39743171740914285,,,,,,,,,,,,,,,,,,,,,,,
16,,,0.6217722954317836,0.6217722954317836,1.0,0.21530583370819062,0.21530583370819062,0.9304350134181804,0.5503178922907926,0.5503178922907926,,,,,,,,,,,,,,,,,,,,,,,
17,,,0.6062161401568006,0.6062161401568006,0.9999999999999998,0.19005340210017818,0.19005340210017818,0.9822225138213712,0.8083895188568702,0.8083895188568702,,,,,,,,,,,,,,,,,,,,,,,
18,,,0.564130572051979,0.564130572051979,1.0,0.18244065737915355,0.18244065737915355,0.9850857833965541,0.6802572110767457,0.6802572110767457,,,,,,,,,,,,,,,,,,,,,,,
19,,,0.5780022354410576,0.5780022354410576,1.0000000000000002,0.18138278326633864,0.18138278326633864,0.9850103646642608,0.7508215590759775,0.7508215590759775,,,,,,,,,,,,,,,,,,,,,,,
