Iteration,custom_tag,backend,cost_approx,cost_exact,cosine_sim,acc_cost_approx,acc_cost_exact,fidelities,fidelities_cost,fidelities_grad,archt,rhs,qubits,layers,parameters,seed_init,exact,shots,depth,cnots,operator,innerp,cost,optimizer,rotations,entangler,mixer,driver,driver_per,initial_qaoa,sabre,mapomatic,mem,DD
0,ehningen_14nov22,ibmq_ehningen,-0.01832291031116535,-0.00010211202328503032,,-0.01832291031116535,-0.00010211202328503032,0.003235931552962554,0.003235931552962554,,linear_alternating,hnx,5.0,3.0,29.0,3.0,False,10000.0,44.0,12.0,SatoLiu21,HTest,Sato21_Innerp,NFT,ry,cz,rx,rzz,ryy,hadamards,True,False,False,False
1,,,-0.017504252733900372,-0.0002366887791755056,,-0.06557101604278079,-0.0001788983719387417,0.004452835475214863,0.004867450399558961,,,,,,,,,,45.0,14.0,,,,,,,,,,,,,,
2,,,-0.013876915893668679,-9.589172187795693e-08,,-0.06479948085658659,-0.02479102148192307,0.07517402653546529,0.00011407895812140059,,,,,,,,,,52.0,16.0,,,,,,,,,,,,,,
3,,,-0.020487851761352077,-0.012363195785926965,,-0.07273200109499041,-0.0638570273009124,0.14290179147396223,0.06899279650472101,,,,,,,,,,60.0,18.0,,,,,,,,,,,,,,
4,,,-0.025975937371240224,-0.010814985791944088,,-0.08300121069446784,-0.03642236002534421,0.041883795521056776,0.028323185565039297,,,,,,,,,,68.0,20.0,,,,,,,,,,,,,,
5,,,-0.03167867796372802,-0.06538305786811963,,-0.08300121069446784,-0.03721986546739942,0.04283076450432282,0.14757276336632527,,,,,,,,,,677.0,222.0,,,,,,,,,,,,,,
6,,,-0.020727305194805187,-0.00010730219754778984,,,-0.11917599069179188,0.1465867708428654,1.2926924915800071e-05,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,-0.025618048444269396,-0.01603832779037358,,,-0.12546441270462802,0.1584801717973698,0.07732465595669927,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,-0.04590617481956694,-0.054596270329604346,,,-0.1260266775546611,0.16007714405756754,0.06580912601317015,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,-0.0356202735710796,-0.06508638452275935,,,-0.05928088275732863,0.05806147194377007,0.08082740774051937,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,-0.03509524248712628,-7.611031013986994e-05,,,-0.059493182610636,0.05842414378101123,2.6262546347874325e-05,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,-0.05148928003182181,-0.12238545925725879,,,-0.06812217383932011,0.06283584645198985,0.15110462295253052,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,-0.040392975442604236,-0.0006812973453682109,,,-0.06790704286690567,0.06269799609068917,0.009224041200212568,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,-0.038404848484848486,-0.07411209226625569,,,-0.14359110410475337,0.1553379884159294,0.16043286797795303,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,-0.03241545844543008,-0.0148898851347466,,,-0.14359575994384396,0.1553503114403487,0.01985684086668429,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,-0.03250659776923563,-0.04815820591250942,,,-0.14178569559549667,0.15733867057601603,0.11328970643167562,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,-0.030246801029697998,-0.023332474520171124,,,-0.1445474570688812,0.15809315891964898,0.051260106749124054,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,-0.03408752645592952,-0.12324413200224178,,,-0.13585103875718915,0.15625635942386823,0.28754600943506686,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,-0.051210288858321885,-0.00242709164647487,,,-0.1370619694505132,0.15483660286559905,0.0008754860896561257,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,-0.02992715482963234,-0.01601944341083341,,,-0.2245692538010235,0.22434755655864233,0.04590652970726827,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,-0.028640368021029775,-0.012704814885241856,,,-0.17768570991586677,0.18680361997145217,0.016004799333657536,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,-0.036105398457583544,-0.035924805550894987,,,-0.16839191608770895,0.17675273093472837,0.05774083394380351,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,-0.025740901436354633,-0.003110711744127622,,,-0.16920892038993243,0.17691084584471423,0.010309876697036572,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,-0.03932766738000611,-0.02805251604807003,,,-0.1724720231639041,0.17697677797082298,0.03313021272796941,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,-0.04102053123955898,-0.013693204366319593,,,-0.2075186431278013,0.2034391116878866,0.029751064181102477,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,-0.04972245146864517,-0.0018898253049376144,,,-0.18975401421456556,0.1883326397371266,0.003652131795338182,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,-0.05822298956062866,-0.1430414637054721,,,-0.19025862880819158,0.18814622693120656,0.17184824967997062,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,-0.026187624750498985,-0.010900487495260219,,,-0.28776714420320404,0.2518550052365522,0.04579660604133169,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,-0.026209773672993007,-0.03112765621503058,,,-0.291147513784727,0.2433948186162387,0.11791101583042882,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,-0.02802722462203024,-0.01806872658237069,,,-0.27685816972131444,0.2259825765563658,0.0554218613393363,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,-0.03347264866145464,-0.029037089048666816,,,-0.3234392362071431,0.23351444907035648,0.10367548508047837,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,-0.027711605705722356,-0.020931331440352224,,,-0.337934117883279,0.23690066741079138,0.06587494479168986,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,-0.031853491503687076,-0.025165804833800126,,,-0.34322173951669643,0.24062697341545003,0.09259845300805236,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,-0.05193971269144007,-0.14025808332961032,,,-0.38572893455128904,0.2574584482586273,0.09346361857381069,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,-0.05322514639266379,-0.01090027597622267,,,-0.3520363198704928,0.23549665246417625,0.06583651370369892,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,-0.03054887153311604,-0.017607386829941323,,,-0.35910320008719215,0.23424671931379037,0.048954839366639365,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,-0.028090956042021258,-0.029786982496515558,,,-0.3402688983199081,0.22330097622763687,0.11408922487677185,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,-0.05351945234333858,-0.0009579210323437384,,,-0.34133608026435264,0.22670168500376334,0.004546057082656139,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,-0.06891846539978483,-0.2445206750696067,,,-0.3230477741249921,0.21965438203083365,0.2391781522084496,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,-0.060778239083750886,-0.02745681866719638,,,-0.31751726063639496,0.22170888433634134,0.063243739855812,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,-0.04247668359461252,-0.21212684525948497,,,-0.3267385682743592,0.22191112140301145,0.17502843752968128,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,-0.04958504022091486,-0.0010053470268776318,,,-0.30747664192832364,0.22460813527773288,0.010886702713453045,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,-0.04574356611873099,-0.1956380723014719,,,-0.2707501213239899,0.32716990721931316,0.25694236951275223,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,-0.023110927941938825,-0.02616392645792898,,,-0.2703087115661635,0.32803600148803347,0.09677542618322069,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,-0.020947925878086342,-0.014155003745570372,,,-0.2746624766289462,0.3268945227994835,0.08035850846196955,,,,,,,,,,,,,,,,,,,,,,,,,
45,,,-0.03280054644808744,-0.026589853928901737,,,-0.27340411958054245,0.3262408831594329,0.0849696454339664,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,-0.03507030910293978,-0.05364329898572363,,,-0.5600283615856043,0.34966231274177195,0.09201127028161729,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,-0.03876784729586425,-0.005615064996958793,,,-0.5482183358138143,0.3490859247654095,0.00048504848789706766,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,-0.04682821208384708,-0.40047436970717004,,,-0.5717356163823579,0.35820144612525573,0.3806443012983758,,,,,,,,,,,,,,,,,,,,,,,,,
49,,,-0.049122130643375554,-0.00941784904951677,,,-0.5764075921838911,0.3647122682343408,0.01950256189903567,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,-0.04242582908885117,-0.2541742323261019,,,-0.5991834783902338,0.38917587714826657,0.2482216683399106,,,,,,,,,,,,,,,,,,,,,,,,,
51,,,-0.03410045487627367,-0.04948109100390017,,,-0.6035211583770067,0.3887146104652669,0.07841381315021856,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,-0.03325697802663952,-0.03714815935153763,,,-0.603547634716508,0.3889689233422233,0.11135966725040905,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,-0.036857479764165056,-0.004949509348081162,,,-0.7062708741250301,0.4736625219920879,0.0007035992857493101,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,-0.05408182693630484,-0.5635021353658246,,,-0.7191241547720049,0.4811936961533844,0.4095388927151364,,,,,,,,,,,,,,,,,,,,,,,,,
55,,,-0.05344851201593826,-0.14048187851988625,,,-0.7216555914856996,0.4830329388540954,0.06614708790758908,,,,,,,,,,,,,,,,,,,,,,,,,
56,,,-0.048385972576143674,-0.12047812702217178,,,-0.875312931058937,0.5871047715224887,0.20478751409464513,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,-0.05008081998718768,-0.36028636137262593,,,-0.8765579356140811,0.5935189104670069,0.40572849536569283,,,,,,,,,,,,,,,,,,,,,,,,,
58,,,-0.05381581235999475,-0.024747207778860986,,,-0.9135728802163227,0.63170033635978,0.0036887292277720356,,,,,,,,,,,,,,,,,,,,,,,,,
59,,,-0.029446056085094634,-0.01904831695233604,,,-0.9151564319512772,0.6328829633189713,0.06701243244566778,,,,,,,,,,,,,,,,,,,,,,,,,
60,,,-0.042986952744961775,-0.10921418283879156,,,-0.9406772974810306,0.6339984046753139,0.17091273935434628,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,-0.0286823579666809,-0.02088560990529458,,,-1.1156093062668029,0.6320801934057046,0.05198399542151224,,,,,,,,,,,,,,,,,,,,,,,,,
62,,,-0.03260852215605908,-0.08868294650123032,,,-1.1505982258836862,0.642503726978151,0.2073847298628524,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,-0.0361662218833397,-0.00791269062648009,,,-1.23360850589515,0.6526142465901218,0.008545292552597419,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,-0.03777924085157964,-0.15251999256341114,,,-1.2361941184984624,0.6529421302554405,0.3550867198170617,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,-0.06557101604278079,-0.34322173951669643,,,-1.127464942884595,0.6068351505619145,0.24062697341545003,,,,,,,,,,,,,,,,,,,,,,,,,
66,,,-0.04317516293188109,-0.1692358698842903,,,-1.152204141636427,0.6080249708217834,0.29520175079503036,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,-0.03650946754194019,-0.006691619142282298,,,-1.0957894897565716,0.5958957160307292,0.022620151418403237,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,-0.0512036829103975,-0.29122827556036257,,,-1.1001408822614123,0.5988453495919667,0.27499863828178356,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,-0.05554078669810149,-0.009713676220034655,,,-1.037644057742629,0.5949715792576931,0.03731618489092912,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,-0.034394872196957825,-0.054446532277847196,,,-1.004959316698645,0.5951695043557603,0.1392312751218522,,,,,,,,,,,,,,,,,,,,,,,,,
71,,,-0.03756687705124967,-0.05200583040928741,,,-0.5490867438149853,0.3157525727598443,0.09806445501495824,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,-0.03575457067866515,-0.12969822825240532,,,-0.5559111294060133,0.3153628894758611,0.27926517477031443,,,,,,,,,,,,,,,,,,,,,,,,,
73,,,-0.0404395153916489,-0.0037914502441926162,,,-0.5602854509846259,0.31520213593209034,0.024339227378756413,,,,,,,,,,,,,,,,,,,,,,,,,
74,,,-0.029210139032238486,-0.026434606419300316,,,-0.559391387805113,0.31528576861221885,0.07315345718441017,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,-0.0353419646958462,-0.04355172162896189,,,-0.565811052261961,0.32115221384277004,0.1582558837345406,,,,,,,,,,,,,,,,,,,,,,,,,
