Iteration,custom_tag,backend,cost_approx,cost_exact,cosine_sim,acc_cost_approx,acc_cost_exact,fidelities,fidelities_cost,fidelities_grad,archt,rhs,qubits,layers,parameters,seed_init,exact,shots,depth,cnots,operator,innerp,cost,optimizer,rotations,entangler,mixer,driver,driver_per,initial_qaoa,sabre,mapomatic,mem,DD
0,ehningen_13nov22,ibmq_ehningen,8.722521069822232,8.740515872087856,,8.722521069822232,8.740515872087856,0.007823531314619193,0.007823531314619193,,linear_alternating,hnx,5.0,3.0,29.0,4.0,False,1000.0,44.0,12.0,SatoLiu21,HTest,Sato21_Nonnorm,SPSA,ry,cz,rx,rzz,ryy,hadamards,True,False,True,False
1,,,8.379949091965614,8.740515872087856,,7.740791043980677,8.168819299428423,5.038928945442433e-05,0.007823531314619193,,,,,,,,,,45.0,14.0,,,,,,,,,,,,,,
2,,,8.623613948397413,8.740515872087856,,6.567242247527913,6.78029996704789,0.0034350563491985725,0.007823531314619193,,,,,,,,,,52.0,16.0,,,,,,,,,,,,,,
3,,,8.80000390705418,8.740515872087856,,4.902022596676394,5.71744356432726,0.001059991473292937,0.007823531314619193,,,,,,,,,,67.0,19.0,,,,,,,,,,,,,,
4,,,8.347715396242613,8.740515872087856,,4.163423922290952,4.844563430619438,0.024021090834596668,0.007823531314619193,,,,,,,,,,68.0,20.0,,,,,,,,,,,,,,
5,,,8.577687564722842,8.740515872087856,,3.8778180122219617,4.312098407820066,0.0029929952858933425,0.007823531314619193,,,,,,,,,,678.0,222.0,,,,,,,,,,,,,,
6,,,8.644966497325315,8.740515872087856,,4.0687374941441705,4.3137594305023885,0.000603193325073152,0.007823531314619193,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,8.712051230488466,8.740515872087856,,3.603895975530717,3.9401788727494376,0.003667762273366358,0.007823531314619193,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,8.4757229519079,8.740515872087856,,3.153940224298003,3.029168470852702,0.009302313348988947,0.007823531314619193,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,8.63890943847529,8.740515872087856,,2.3154213919346907,2.4096544550097767,0.008110496224283415,0.007823531314619193,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,8.720648270032578,8.740515872087856,,1.7721385535053649,1.8837070760352304,0.0025839911266374075,0.007823531314619193,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,8.538214227546064,8.740515872087856,,1.3665297253983335,1.5123421109971074,0.0003149776635219129,0.007823531314619193,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,8.438524706381015,8.740515872087856,,0.9966691648025597,1.162473777585898,0.006789492703884773,0.007823531314619193,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,9.095260655040823,8.740515872087856,,0.7366883852598006,0.8857945384173617,0.012354610073543515,0.007823531314619193,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,8.420954545641631,8.740515872087856,,0.3922279859653017,0.574293077056259,0.011074857957937861,0.007823531314619193,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,8.364162750347921,8.740515872087856,,0.274272733042195,0.298370524690546,0.002285884976719499,0.007823531314619193,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,8.166283534791384,8.740515872087856,,0.12004541205962646,0.13758364618374827,0.0176961980367902,0.007823531314619193,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,8.878571487406186,8.740515872087856,,0.0342333881140871,0.021180876508798182,0.024960795853931295,0.007823531314619193,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,8.145908997936289,8.740515872087856,,0.0017639115009350247,-0.002669992726077986,0.03288789552891176,0.007823531314619193,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,8.432183534335081,8.740515872087856,,8.802486805431493e-05,0.00019171252637272026,0.027957580342930628,0.007823531314619193,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,8.407739065167501,8.740515872087856,,-6.447183002580814e-05,0.0009756300356460341,0.028999401762530182,0.007823531314619193,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,8.601988579932684,8.740515872087856,,0.00037961875543577543,0.0018385105398320222,0.029873273440028488,0.007823531314619193,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,8.78065891256802,8.740515872087856,,0.0020103477173186546,0.00224839410232674,0.030605570561312318,0.007823531314619193,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,8.536384272231137,8.740515872087856,,0.0013504854814571348,0.0038362613988398965,0.025906277024494103,0.007823531314619193,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,8.522666201775197,8.740515872087856,,3.8132821552739575e-05,-0.0054986822575341385,0.039648777222422944,0.007823531314619193,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,8.708315694118747,8.740515872087856,,-0.0005614044826264012,-0.002114653529305463,0.03080914337686081,0.007823531314619193,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,8.783796848416278,8.949508261359739,,-0.00015031317423984015,-0.004696192945028992,0.037107585259076925,0.013466636459595322,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,8.233518832177444,8.417691021122515,,0.00038576798129305844,-0.0012093678926854649,0.036803189976083624,0.0020879411699207917,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,7.740791043980677,8.168819299428423,,0.0004976432087274755,-0.004334567506821222,0.039348343755731124,5.038928945442433e-05,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,7.396222786659693,7.439068917745575,,0.0005324403446032495,-0.0014953591452766587,0.03334699791416721,0.0005715422529411053,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,8.787539823146355,9.054923740376411,,-0.0006364604663683728,-0.0034438770410551403,0.03777849237136444,0.0006804409900341032,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,6.567242247527913,6.78029996704789,,0.0001753283667247466,0.0035424402079443414,0.034365607422235676,0.0034350563491985725,,,,,,,,,,,,,,,,,,,,,,,,,
