Iteration,custom_tag,backend,cost_approx,cost_exact,cosine_sim,acc_cost_approx,acc_cost_exact,fidelities,fidelities_cost,fidelities_grad,archt,rhs,qubits,layers,parameters,seed_init,exact,shots,depth,cnots,operator,innerp,cost,optimizer,rotations,entangler,mixer,driver,driver_per,initial_qaoa,sabre,mapomatic,mem,DD
0,ehningen_14nov22,ibmq_ehningen,97.78590548982035,103.70540904009341,,97.78590548982035,103.70540904009341,0.002350346819086985,0.002350346819086985,,linear_alternating,hnx,5.0,3.0,29.0,0.0,False,1000.0,44.0,12.0,SatoLiu21,HTest,Sato21_Nonnorm,NFT,ry,cz,rx,rzz,ryy,hadamards,True,True,True,False
1,,,85.40941705783149,86.71281320650698,,19.96675533262989,52.53738083791626,0.00023345293766762422,0.0009734874155946044,,,,,,,,,,45.0,14.0,,,,,,,,,,,,,,
2,,,61.17834403696399,70.98491970104199,,21.09266091275944,52.54739771957014,0.0004526529751641841,0.0013958327269826452,,,,,,,,,,52.0,16.0,,,,,,,,,,,,,,
3,,,64.07187559074323,65.75473793507514,,15.705701248189076,14.750123291129151,0.018495198668682006,0.011850168209973854,,,,,,,,,,61.0,18.0,,,,,,,,,,,,,,
4,,,67.51922162032044,66.74170659541988,,11.202241216981896,15.307494053238004,0.012302422905399756,0.007612645039846577,,,,,,,,,,68.0,20.0,,,,,,,,,,,,,,
5,,,39.859500537854856,36.92741906918414,,12.847046777484119,17.055948634259085,0.004979427832039797,0.013221250346587502,,,,,,,,,,668.0,222.0,,,,,,,,,,,,,,
6,,,33.67751346098695,32.01921435271869,,12.843042966555142,14.108029974721084,0.00462273207961616,0.007207227829630466,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,27.53449398507884,18.77170169321748,,6.367729928344815,13.51197209057889,0.004893898268612078,2.9786101700720815e-05,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,28.01604879188779,16.324222295263464,,6.71258202937769,13.13985751018582,0.004735716584924896,0.03492085046210195,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,28.245861055443722,14.18650635060948,,6.501317018766256,12.554096421616723,0.007273391754845443,0.018593206837403505,,,,,,,,,,,,,,,,,,,,,,,,,
