Iteration,custom_tag,backend,cost_approx,cost_exact,cosine_sim,acc_cost_approx,acc_cost_exact,fidelities,fidelities_cost,fidelities_grad,archt,rhs,qubits,layers,parameters,seed_init,exact,shots,depth,cnots,operator,innerp,cost,optimizer,rotations,entangler,mixer,driver,driver_per,initial_qaoa,sabre,mapomatic,mem,DD
0,ehningen_15nov22,ibmq_ehningen,140.2563133812453,134.3018589721113,0.9903738777623925,140.2563133812453,134.3018589721113,0.03835050755255471,0.03835050755255471,0.03835050755255471,linear_alternating,hnx,5.0,3.0,29.0,1.0,False,10000.0,44.0,12.0,SatoLiu21,HTest,Sato21_Nonnorm,L_BFGS_B,ry,cz,rx,rzz,ryy,hadamards,True,True,True,False
1,,,67.70468496344476,64.07035118879695,0.9515798508029487,67.70468496344476,64.07035118879695,0.10485737243081938,0.10485737243081938,0.10485737243081938,,,,,,,,,45.0,14.0,,,,,,,,,,,,,,
2,,,50.69628159053246,45.979599178379374,0.9698075835746671,50.69628159053246,45.979599178379374,0.20057663877226015,0.20057663877226015,0.20057663877226015,,,,,,,,,52.0,16.0,,,,,,,,,,,,,,
3,,,32.557748245426325,27.541430007013822,0.8353679374533458,32.557748245426325,27.541430007013822,0.3053536231792066,0.3053536231792066,0.3053536231792066,,,,,,,,,61.0,18.0,,,,,,,,,,,,,,
4,,,27.038408575994936,23.838387329939604,0.8192966473298323,27.038408575994936,23.838387329939604,0.4505878870017717,0.4505878870017717,0.4505878870017717,,,,,,,,,68.0,20.0,,,,,,,,,,,,,,
5,,,25.297252276575286,20.891297629137863,0.6931727880979893,25.297252276575286,20.891297629137863,0.5154617408865017,0.5154617408865017,0.5154617408865017,,,,,,,,,704.0,222.0,,,,,,,,,,,,,,
6,,,23.63188811563511,24.31486335046138,0.9484230159691234,19.73985613237901,18.333157191670693,0.6591833341494352,0.5740419226860926,0.5740419226860926,,,,,,,,,,,,,,,,,,,,,,,,
7,,,19.73985613237901,18.333157191670693,0.6947326456512509,16.30229586417879,18.020902769673743,0.7007411547119293,0.6591833341494352,0.6591833341494352,,,,,,,,,,,,,,,,,,,,,,,,
8,,,16.30229586417879,18.020902769673743,0.39190531727819794,15.177450173834673,18.145665747010952,0.7277283086148615,0.7007411547119293,0.7007411547119293,,,,,,,,,,,,,,,,,,,,,,,,
9,,,15.177450173834673,18.145665747010952,0.34832313905395296,15.177450173834673,18.145665747010952,0.7277283086148615,0.7277283086148615,0.7277283086148615,,,,,,,,,,,,,,,,,,,,,,,,
