Iteration,custom_tag,backend,cost_approx,cost_exact,cosine_sim,acc_cost_approx,acc_cost_exact,fidelities,fidelities_cost,fidelities_grad,archt,rhs,qubits,layers,parameters,seed_init,exact,shots,depth,cnots,operator,innerp,cost,optimizer,rotations,entangler,mixer,driver,driver_per,initial_qaoa,sabre,mapomatic,DD
0,full_vqa_exact_bfgs_1,simulator,-0.005227756351662058,-0.005227756351662058,1.0,-0.005227756351662058,-0.005227756351662058,0.0007830954059585049,0.0007830954059585049,0.0007830954059585049,linear_alternating,hnx,5.0,0.0,5.0,1.0,True,1000.0,,,exact,Statevec,Sato21_Innerp,L_BFGS_B,ry,cz,rx,rzz,ryy,hadamards,True,False,False
1,,,-0.057401118089453924,-0.057401118089453924,1.0,-2.470105609625017,-2.470105609625017,0.8295016658065222,0.09399409423959966,0.09399409423959966,,,,,,,,,,,,,,,,,,,,,,,
2,,,-0.35940193289353095,-0.35940193289353095,1.0000000000000002,-2.471467083326786,-2.471467083326786,0.8300608597312006,0.3985695803172597,0.3985695803172597,,,,,,,,,,,,,,,,,,,,,,,
3,,,-0.17503642784897142,-0.17503642784897142,1.0,-2.574423719269337,-2.574423719269337,0.8356718930630745,0.27326253884373386,0.27326253884373386,,,,,,,,,,,,,,,,,,,,,,,
4,,,-2.1790930122841385,-2.1790930122841385,0.9999999999999999,-2.635890745441337,-2.635890745441337,0.837878423628334,0.8049868645830818,0.8049868645830818,,,,,,,,,,,,,,,,,,,,,,,
5,,,-2.4011621094685798,-2.4011621094685798,1.0000000000000002,-2.6420126296588027,-2.6420126296588027,0.8392738613152584,0.8296994855384233,0.8296994855384233,,,,,,,,,,,,,,,,,,,,,,,
6,,,-2.470105609625017,-2.470105609625017,0.9999999999999998,-2.651628628888235,-2.651628628888235,0.844491961878068,0.8295016658065222,0.8295016658065222,,,,,,,,,,,,,,,,,,,,,,,
7,,,-0.034989636290473324,-0.034989636290473324,1.0,-2.655160263071928,-2.655160263071928,0.8481382197718209,0.05027779150481358,0.05027779150481358,,,,,,,,,,,,,,,,,,,,,,,
8,,,-2.4541220854421724,-2.4541220854421724,1.0000000000000002,-2.6654160787842316,-2.6654160787842316,0.8581072840301154,0.8308571787171525,0.8308571787171525,,,,,,,,,,,,,,,,,,,,,,,
9,,,-2.471467083326786,-2.471467083326786,0.9999999999999998,-2.666036069685442,-2.666036069685442,0.858334881675646,0.8300608597312006,0.8300608597312006,,,,,,,,,,,,,,,,,,,,,,,
10,,,-2.574423719269337,-2.574423719269337,1.0000000000000002,-2.666617819168934,-2.666617819168934,0.8585661680318343,0.8356718930630745,0.8356718930630745,,,,,,,,,,,,,,,,,,,,,,,
11,,,-2.635890745441337,-2.635890745441337,0.9999999999999998,-2.6666661093622586,-2.6666661093622586,0.858574044289696,0.837878423628334,0.837878423628334,,,,,,,,,,,,,,,,,,,,,,,
12,,,-2.6420126296588027,-2.6420126296588027,1.0,-2.6666666625016417,-2.6666666625016417,0.8585743350462062,0.8392738613152584,0.8392738613152584,,,,,,,,,,,,,,,,,,,,,,,
13,,,-2.651628628888235,-2.651628628888235,1.0,-2.666666666585785,-2.666666666585785,0.8585743385745115,0.844491961878068,0.844491961878068,,,,,,,,,,,,,,,,,,,,,,,
14,,,-2.655160263071928,-2.655160263071928,1.0000000000000002,-2.666666666585785,-2.6666666666644296,0.8585743385820356,0.8481382197718209,0.8481382197718209,,,,,,,,,,,,,,,,,,,,,,,
15,,,-2.6654160787842316,-2.6654160787842316,1.0,-2.666666666585785,-2.6666666666644296,0.8585743385820356,0.8581072840301154,0.8581072840301154,,,,,,,,,,,,,,,,,,,,,,,
16,,,-2.664253462314288,-2.664253462314288,1.0,,,,0.8582769920188927,0.8582769920188927,,,,,,,,,,,,,,,,,,,,,,,
17,,,-2.666036069685442,-2.666036069685442,1.0000000000000002,,,,0.858334881675646,0.858334881675646,,,,,,,,,,,,,,,,,,,,,,,
18,,,-2.666617819168934,-2.666617819168934,1.0000000000000002,,,,0.8585661680318343,0.8585661680318343,,,,,,,,,,,,,,,,,,,,,,,
19,,,-2.6666661093622586,-2.6666661093622586,1.0,,,,0.858574044289696,0.858574044289696,,,,,,,,,,,,,,,,,,,,,,,
20,,,-2.6666666625016417,-2.6666666625016417,1.0000000000000002,,,,0.8585743350462062,0.8585743350462062,,,,,,,,,,,,,,,,,,,,,,,
21,,,-2.666666666585785,-2.666666666585785,1.0000000000000002,,,,0.8585743385745115,0.8585743385745115,,,,,,,,,,,,,,,,,,,,,,,
22,,,-2.6666666616680095,-2.6666666616680095,1.0000000000000002,,,,0.8585743381880026,0.8585743381880026,,,,,,,,,,,,,,,,,,,,,,,
23,,,-2.6666666666644296,-2.6666666666644296,1.0,,,,0.8585743385820356,0.8585743385820356,,,,,,,,,,,,,,,,,,,,,,,
